ts_code,trade_date,pe_ttm,pb,ps_ttm,total_mv,circ_mv
300682.SZ,20251009,,3.2051,4.7694,2133488.4886,2042287.2665
002714.SZ,20251009,10.4672,3.7289,1.8326,28870739.5029,20138990.0563
688419.SH,20251009,49.4673,3.588,11.9479,358890.379,96411.8059
300225.SZ,20251009,91.7839,2.8608,3.2531,244370.8093,244179.3443
300988.SZ,20251009,30.3857,2.5803,1.6496,320860.0555,243953.9401
002494.SZ,20251009,304.5577,1.5221,4.6334,185636.8733,141091.0555
601512.SH,20251009,22.2482,0.9998,4.5276,1483901.1,1483901.1
688571.SH,20251009,27.0428,2.1527,2.7133,339760.7307,339760.7307
002575.SZ,20251009,,5.4397,10.7608,450045.0,431516.87
600650.SH,20251009,52.2273,2.0814,5.1948,889747.1026,629973.401
300157.SZ,20251009,,,8.5473,358874.3485,336924.5248
600651.SH,20251009,432.8097,8.4094,10.6789,2085847.3085,2085847.3085
605033.SH,20251009,114.7431,2.5572,3.4065,293384.0,293384.0
000816.SZ,20251009,,2.2456,3.4804,460150.2351,456784.8901
300538.SZ,20251009,,3.0146,0.8893,289978.2054,192850.4853
300766.SZ,20251009,,10.2222,34.4695,1626368.9988,1475990.1566
688021.SH,20251009,,1.6724,4.4781,143046.4782,143046.4782
001210.SZ,20251009,31.5678,1.9143,2.2297,254036.5351,154384.448
688468.SH,20251009,41.8954,2.2516,8.3466,313265.348,313265.348
600663.SH,20251009,24.7471,1.7562,2.6278,4375548.5471,2742289.1023
002552.SZ,20251009,38.6032,3.7281,2.3138,649875.4294,536391.6083
300344.SZ,20251009,,11.4174,11.5613,270158.4011,269437.5439
688401.SH,20251009,44.5209,6.6267,9.3433,956615.2466,956615.2466
300226.SZ,20251009,42.3956,3.9405,0.1156,830269.3043,798056.5047
300627.SZ,20251009,43.1333,7.3873,7.8907,2840896.6108,2340693.4
300421.SZ,20251009,95.1241,4.343,5.1081,545426.5478,427288.2536
600082.SH,20251009,262.3741,1.5284,8.101,266845.8361,261980.5252
603958.SH,20251009,,4.8271,3.0903,340446.72,340446.72
301429.SZ,20251009,39.9605,1.6472,2.2602,221780.72,82621.1655
605180.SH,20251009,68.6484,2.2948,7.548,261950.0,261950.0
002647.SZ,20251009,,12.5009,8.9767,801376.7848,480514.8155
002890.SZ,20251009,153.8077,4.1162,7.954,246149.1068,233990.6203
600129.SH,20251009,,3.4426,1.1819,1208708.6615,1208708.6615
603029.SH,20251009,30.1045,2.4363,2.6175,217930.232,217930.232
688166.SH,20251009,243.64,10.0525,20.9567,2435800.9371,2435800.9371
000957.SZ,20251009,19.9924,2.1679,0.9503,657530.465,657530.465
002905.SZ,20251009,334.3267,34.8589,3.5266,377825.28,350837.76
300878.SZ,20251009,,3.0049,19.1132,322592.8374,321108.1807
688228.SH,20251009,356.306,11.1837,23.3334,1451912.233,1451912.233
001287.SZ,20251009,59.9957,3.4832,0.322,1849596.8361,1064618.2081
600987.SH,20251009,9.9983,1.1725,0.6506,736010.4074,736010.4074
603158.SH,20251009,23.3977,2.3199,1.3302,528100.0533,528100.0533
603310.SH,20251009,38.4685,1.5626,6.743,616086.56,329255.04
301177.SZ,20251009,140.613,2.1785,9.0802,1352927.979,1352031.5185
688469.SH,20251009,,3.47,8.636,6152892.3842,3251473.2
603221.SH,20251009,31.668,1.8462,2.4615,296871.56,294115.78
600116.SH,20251009,97.977,1.1437,1.2597,1260102.1737,1260102.1737
605555.SH,20251009,26.218,2.7672,1.9171,824369.5751,824369.5751
002100.SZ,20251009,14.7039,1.3947,0.5437,980250.5878,980250.5878
920807.BJ,20251009,135.0174,3.7738,5.9801,353210.96,240094.8141
600172.SH,20251009,,6.2054,5.564,751378.112,664929.2458
600543.SH,20251009,,2.3782,6.4252,184965.12,184965.12
000908.SZ,20251009,33.9153,105.2098,13.0578,518187.0927,518187.0927
301326.SZ,20251009,,7.3487,10.3679,919850.7689,345457.922
600339.SH,20251009,34.3799,0.7441,0.2212,1987600.4997,1987600.4997
002307.SZ,20251009,,2.0863,0.5617,621462.8752,621462.8752
301065.SZ,20251009,35.9645,1.8344,3.6245,243633.96,198288.675
300265.SZ,20251009,205.5719,1.9252,1.6064,429427.5207,429146.7721
603172.SH,20251009,47.73,2.237,4.1742,240350.76,90244.16
600605.SH,20251009,200.6931,4.7668,53.1054,674956.1077,674956.1077
688521.SH,20251009,,30.0602,45.8147,10829167.7105,10317067.4864
688187.SH,20251009,19.9624,1.899,2.8764,7719936.7222,4939739.2057
300200.SZ,20251009,35.4484,2.814,3.9062,451228.9467,443156.4259
002866.SZ,20251009,,2.673,2.6434,548065.6306,343137.4959
688193.SH,20251009,,2.0832,11.0667,190251.7428,190251.7428
300612.SZ,20251009,,5.1625,4.6743,253899.4759,253090.4509
300235.SZ,20251009,294.7764,4.4746,38.8105,311410.5875,251277.118
600360.SH,20251009,47.6903,2.3318,3.581,797045.1023,797045.1023
300161.SZ,20251009,,3.991,3.5409,604634.685,593369.4898
001282.SZ,20251009,31.024,2.8898,2.8667,462146.048,162582.784
300779.SZ,20251009,2550.9489,24.9103,28.8665,3230009.8845,2582769.4179
300434.SZ,20251009,32.2264,1.5336,3.5562,381254.9345,324672.9106
000695.SZ,20251009,,20.8557,5.18,250582.424,250203.2186
920112.BJ,20251009,24.2613,3.8313,3.0737,333799.9,91201.922
000905.SZ,20251009,28.7463,1.2035,0.2996,609025.6791,609024.4476
301332.SZ,20251009,31.7693,1.5722,1.2644,454639.0625,260924.0375
301278.SZ,20251009,72.7603,2.1755,3.7167,307698.9305,154291.2132
920725.BJ,20251009,,4.0818,13.5875,248176.725,114409.4349
920068.BJ,20251009,96.6506,10.1011,16.8175,1277108.8292,122147.9004
000573.SZ,20251009,44.0797,1.6006,5.6118,265524.7313,263313.3647
300521.SZ,20251009,,8.5376,24.3297,451881.365,451881.365
600639.SH,20251009,14.2952,0.8573,5.4383,1214450.7502,919956.1126
301149.SZ,20251009,29.5613,2.3669,0.8169,463970.0194,281865.7824
600835.SH,20251009,30.844,2.0197,1.3889,2782873.6571,2194498.2003
000973.SZ,20251009,63.3019,2.6891,3.4573,773938.5368,773938.5368
000501.SZ,20251009,32.4752,0.6709,1.1838,739002.0145,738267.6519
000822.SZ,20251009,,1.0155,1.0736,502146.5705,502146.5705
688588.SH,20251009,33.083,6.0193,6.8123,748018.7056,748018.7056
300812.SZ,20251009,,4.4223,6.5587,353414.3442,233902.4278
301205.SZ,20251009,137.7061,8.7338,13.97,1338958.08,701329.4496
600386.SH,20251009,211.4936,2.0191,0.8324,358848.0,358848.0
605116.SH,20251009,22.9885,3.8256,5.8841,922063.1812,917346.1212
002651.SZ,20251009,125.4199,4.2255,15.7334,1172977.1,641801.2325
300971.SZ,20251009,46.592,2.7455,6.4513,282475.2,221134.1202
300808.SZ,20251009,,4.4402,12.0382,439680.0,326736.0403
603809.SH,20251009,42.0511,4.0367,5.8341,1445002.7664,1445002.7664
603010.SH,20251009,113.2862,1.7122,1.929,617288.7869,617288.7869
600107.SH,20251009,,5.2354,9.6988,246240.0,246240.0
603279.SH,20251009,13.0166,2.0242,1.6022,933860.34,933724.26
300572.SZ,20251009,,3.762,14.9017,668876.3199,536287.132
002125.SZ,20251009,33.9766,3.2282,4.9915,975067.1734,975067.1734
003017.SZ,20251009,33.5531,2.5718,2.8586,277872.0,229204.6643
600748.SH,20251009,,0.8938,3.4129,920436.8831,920436.8831
000965.SZ,20251009,35.6304,0.8323,1.8566,461689.6523,461689.6523
603275.SH,20251009,38.9258,2.7148,11.4267,780308.3585,217856.1259
300838.SZ,20251009,676.9122,2.0505,2.2779,201309.902,148460.3626
600323.SH,20251009,12.7799,1.6169,1.8845,2228343.75,2228343.75
002088.SZ,20251009,18.439,2.5129,2.0865,644995.0906,635779.7621
600103.SH,20251009,95.4286,2.0708,3.4332,817901.7627,807500.1022
920663.BJ,20251009,34.9353,7.2736,7.8974,271645.8053,128676.6105
600192.SH,20251009,,3.9522,2.5767,419660.6,419660.6
300815.SZ,20251009,18.9645,2.5068,1.4362,1078589.952,1056379.3962
600363.SH,20251009,107.9835,6.7849,9.2948,2979136.4221,2979136.4221
600743.SH,20251009,,7.5797,2.4949,490335.0827,490335.0827
688339.SH,20251009,,3.1313,26.3658,750784.3945,634546.0527
002561.SZ,20251009,454.5,1.618,8.8386,354230.076,353102.5111
002590.SZ,20251009,38.1824,2.7031,1.7168,792593.1324,755799.1329
688275.SH,20251009,,1.5811,0.9324,840201.2005,563583.7151
000513.SZ,20251009,16.1481,2.5634,2.9708,3506101.4675,2265319.3824
603136.SH,20251009,29.0035,2.3278,5.9686,309835.3364,309835.3364
688117.SH,20251009,54.3901,6.4185,10.7182,637413.2109,637413.2109
600938.SH,20251009,9.8492,1.6604,3.1348,125811788.1956,7914530.0
300496.SZ,20251009,79.5183,3.6723,5.8412,3670268.8922,2935707.6545
600085.SH,20251009,32.4432,3.5044,2.5301,4706885.9392,4706885.9392
002953.SZ,20251009,32.9829,3.1836,1.3889,609489.7246,362364.4664
920839.BJ,20251009,40.8189,8.7902,7.8203,522757.775,289668.1669
002138.SZ,20251009,30.4208,4.6586,4.4944,2889844.9807,2711326.9012
002840.SZ,20251009,32.2303,2.1381,0.9428,864637.5471,676581.0793
300370.SZ,20251009,,8.7685,11.2565,464916.7388,393479.6255
600088.SH,20251009,79.5292,5.0536,5.8944,654227.028,654227.028
300380.SZ,20251009,298.9267,17.6452,6.5531,680566.3698,626129.0094
002409.SZ,20251009,44.1364,5.0439,4.8884,3861201.2516,2584175.0464
301538.SZ,20251009,39.6622,5.6718,7.7006,754364.8,300395.6744
600558.SH,20251009,26.0512,2.0502,1.3396,476628.1653,476628.1653
002208.SZ,20251009,,1.0376,0.61,672355.3153,672181.6286
002254.SZ,20251009,,1.2128,2.2132,858927.6094,820455.9566
601068.SH,20251009,87.6172,5.0695,0.6394,1470015.4434,1259318.6082
301057.SZ,20251009,74.0426,3.6969,3.1872,278504.2319,196639.5589
300120.SZ,20251009,,1.8339,1.877,551418.1718,506349.1219
603880.SH,20251009,,6.5553,2.877,174581.368,174581.368
603595.SH,20251009,150.1447,3.6429,2.7851,553445.1782,553445.1782
300218.SZ,20251009,20.4933,2.7242,1.6824,399690.054,398381.1177
000560.SZ,20251009,86.5584,0.7591,0.5765,713716.7579,683549.3561
301555.SZ,20251009,61.4509,2.5583,1.4601,280767.5681,147120.6818
688619.SH,20251009,,3.6705,17.7366,310237.8443,310237.8443
300182.SZ,20251009,125.8724,2.0191,6.0506,1683537.7994,1427626.1
603956.SH,20251009,,1.9545,3.4561,385256.6493,385256.6493
688287.SH,20251009,,2.3251,42.7722,182664.1908,182664.1908
001222.SZ,20251009,26.5188,3.1821,2.8014,436374.54,245539.0314
300338.SZ,20251009,,,10.4793,155815.7558,135202.8007
002222.SZ,20251009,97.4094,13.9404,24.2046,2312219.25,2301901.9777
002240.SZ,20251009,,1.6866,5.0186,1815027.7482,1717828.8873
603055.SH,20251009,12.6821,1.574,1.1646,795031.3213,791985.209
600285.SH,20251009,16.0751,4.1095,3.4113,1260130.6099,1257353.1099
002062.SZ,20251009,51.7775,2.4933,2.1374,1237270.889,1124694.023
600854.SH,20251009,20.0979,1.0931,28.0452,265443.3129,265443.3129
688308.SH,20251009,,1.462,3.2091,369485.0345,369485.0345
000626.SZ,20251009,,1.4244,0.0394,334373.7302,332452.9039
603042.SH,20251009,,2.8737,2.9075,252126.0488,252126.0488
688377.SH,20251009,90.7736,4.0676,6.5936,740902.602,740902.602
002017.SZ,20251009,70.4189,7.7346,10.3164,1344860.7332,1344058.9886
000525.SZ,20251009,52.2862,3.102,2.9314,828141.4436,631671.1472
300351.SZ,20251009,67.1319,2.9194,3.291,722609.629,487887.0826
001331.SZ,20251009,,2.5865,0.6487,388644.48,231164.81
688327.SH,20251009,,18.2432,40.783,1819537.007,1460188.7021
300139.SZ,20251009,119.9576,7.8278,19.0102,829946.0,707753.7925
600171.SH,20251009,67.0707,6.0427,8.7486,2672640.8523,2672640.8523
601579.SH,20251009,48.5035,2.6734,5.644,966598.2325,966598.2325
600476.SH,20251009,187.9403,20.1766,3.9734,278651.1,278651.1
300492.SZ,20251009,97.0439,33.4339,4.5897,1400369.133,1400369.133
600352.SH,20251009,16.1407,0.9812,2.15,3318398.4972,3318398.4972
688230.SH,20251009,89.3607,4.4085,25.8088,979608.0,979608.0
600706.SH,20251009,62.6517,4.0574,2.5814,261946.3992,260889.0
300260.SZ,20251009,95.755,9.1071,6.5389,1857151.9486,1309898.6475
301517.SZ,20251009,803.3153,4.8228,11.6455,646086.0874,254044.6474
301193.SZ,20251009,,2.3629,1.5288,364202.7638,257311.193
300101.SZ,20251009,239.0853,7.6512,14.8704,1377171.3225,1372655.2814
000669.SZ,20251009,,468.3689,1.6213,204122.6391,204122.6391
605389.SH,20251009,102.567,4.7147,11.0674,971435.0259,918710.4959
600477.SH,20251009,46.0899,1.2504,0.8027,630144.9959,630144.9959
000928.SZ,20251009,10.7953,1.0897,0.5919,906695.4005,906684.3089
002969.SZ,20251009,22.8292,1.4423,1.0797,332497.1248,330522.0626
688337.SH,20251009,77.7005,2.5175,9.516,783792.0731,753150.8166
688091.SH,20251009,1151.9542,8.3331,56.9142,1206115.7394,1206115.7394
002662.SZ,20251009,22.5814,1.3673,2.0318,589500.0,589492.5723
600482.SH,20251009,28.3529,1.3097,0.9547,5201858.0001,5201858.0001
603713.SH,20251009,16.5515,2.2349,0.7621,1003000.5505,1003000.5505
301210.SZ,20251009,114.7929,3.0633,3.7841,559203.3356,212060.4559
300798.SZ,20251009,,2.2203,3.3084,375551.3732,298617.1542
688538.SH,20251009,,4.4458,7.81,4087593.537,1702661.7746
002888.SZ,20251009,134.553,7.575,9.4937,286871.1495,145575.4279
301173.SZ,20251009,28.0676,2.9873,1.8467,422046.0795,85328.1894
000791.SZ,20251009,9.8854,1.5596,1.8937,2157153.4284,1287188.4877
002625.SZ,20251009,159.9165,11.6052,65.5938,10816031.0672,10815995.2997
600373.SH,20251009,33.6077,0.8065,1.8475,1418102.8084,1397210.9916
300507.SZ,20251009,62.5322,3.9564,3.7232,826267.608,799791.4839
605338.SH,20251009,18.35,2.4796,3.125,544535.0227,544535.0227
603489.SH,20251009,133.991,2.3439,4.6137,608129.8016,608129.8016
301303.SZ,20251009,19.1099,1.9821,3.8873,646721.6,160944.4773
002158.SZ,20251009,21.6773,3.381,4.3588,1450706.5891,1447621.9352
688356.SH,20251009,237.2841,4.4411,24.8966,568236.4083,568236.4083
002103.SZ,20251009,32.7568,4.4093,1.8131,508627.8513,361981.519
300609.SZ,20251009,,4.5462,12.5621,459917.9878,459218.5061
002479.SZ,20251009,13.7051,1.0839,0.8133,450665.0,449660.9517
688627.SH,20251009,233.9234,10.0894,19.1708,1696912.1597,1305947.9684
601921.SH,20251009,14.4981,1.3466,1.6425,1815555.5562,1815555.5562
002925.SZ,20251009,62.0046,3.4202,4.1219,1573542.1708,1490017.5746
002123.SZ,20251009,278.9013,5.9368,2.9456,1064766.02,951930.9113
603799.SH,20251009,25.6976,3.0068,1.9606,13349984.835,13243190.7076
001360.SZ,20251009,68.4866,2.3726,4.4792,332520.0,133303.268
002049.SZ,20251009,69.5298,6.206,13.8648,7882807.7422,7880953.9978
301300.SZ,20251009,37.2675,3.2264,5.3521,256372.488,122186.8164
000565.SZ,20251009,1010.8179,2.8314,10.06,354244.8437,354244.8437
605138.SH,20251009,79.8752,1.7162,1.1741,416672.8013,416672.8013
605365.SH,20251009,22.807,2.1028,1.1222,770589.7647,770589.7647
002434.SZ,20251009,39.2832,2.2192,2.1458,1306037.0,1304784.3448
000523.SZ,20251009,11.4531,3.0553,3.001,581843.5021,420075.7688
002530.SZ,20251009,415.1175,7.0686,8.1186,918674.6483,819550.4108
688219.SH,20251009,36.1692,2.5857,1.1556,737035.8835,737035.8835
688575.SH,20251009,53.6246,3.1104,4.4621,829970.994,829970.994
688186.SH,20251009,32.1908,1.7756,1.7763,827163.1108,827163.1108
603226.SH,20251009,,15.7291,40.8539,1440808.1438,1440808.1438
300986.SZ,20251009,34.5626,2.3913,1.8318,491896.9262,491708.6897
603312.SH,20251009,29.2341,4.7151,2.9603,804444.8,261444.56
000430.SZ,20251009,,12.0993,6.878,310495.1652,254443.6596
601238.SH,20251009,,0.7038,0.7592,7831346.6112,5670679.753
301613.SZ,20251009,32.6422,4.8879,2.974,754015.8168,188504.4168
600929.SH,20251009,212.9992,1.285,2.0923,972942.0085,972297.9203
300008.SZ,20251009,54.133,4.9458,2.5733,1100754.5577,1049323.7752
600028.SH,20251009,17.9955,0.7952,0.2234,64951200.9421,50835218.1201
002348.SZ,20251009,,8.7644,10.7446,376038.4,358702.6006
300331.SZ,20251009,,5.9137,4.8806,922320.4399,746687.1254
603389.SH,20251009,,42.0979,46.3515,954052.512,954052.512
002825.SZ,20251009,18.83,2.092,1.7198,333338.284,250386.9518
605018.SH,20251009,64.2888,2.0319,2.7332,547093.1457,545746.3857
920163.BJ,20251009,55.7687,4.4488,2.6772,211736.4382,101966.5341
605300.SH,20251009,200.4837,1.8933,2.2283,539825.5332,539825.5332
920207.BJ,20251009,,7.7907,8.1164,219792.88,134253.6917
002074.SZ,20251009,68.6603,3.4049,2.3535,8941468.5241,8557315.8742
301419.SZ,20251009,66.6541,4.4594,10.4117,415200.0,146773.2
002693.SZ,20251009,,8.4939,19.4867,318481.728,315633.8657
600215.SH,20251009,,1.5896,2.5095,327337.7337,323016.1962
301287.SZ,20251009,32.2349,2.2927,4.1154,259279.63,66234.9202
603718.SH,20251009,25.6185,2.9179,16.3425,446505.9582,441955.1757
600273.SH,20251009,10.7521,1.1364,1.1936,1138421.919,1138421.919
920230.BJ,20251009,125.8648,3.6383,4.6657,146954.6852,68335.2875
300481.SZ,20251009,29.6001,1.8728,3.1341,443036.5549,440334.7972
920765.BJ,20251009,363.445,6.4681,3.7697,201043.5546,126383.8941
920030.BJ,20251009,1078.8705,2.8428,0.5427,130552.9671,82106.0499
603206.SH,20251009,97.499,2.2971,1.1932,518839.9796,518839.9796
601077.SH,20251009,6.18,0.5599,2.5857,7325265.0,5700316.6638
300738.SZ,20251009,158.8336,6.2892,9.6118,2164413.1381,2163800.2542
603977.SH,20251009,49.3519,2.4936,3.5728,816933.0038,816933.0038
600801.SH,20251009,13.6999,1.2533,1.123,3821194.0029,2470778.6429
603335.SH,20251009,,12.1285,2.5098,243186.1328,243186.1328
603759.SH,20251009,13.5965,1.274,1.9906,357402.24,357402.24
002004.SZ,20251009,,0.9673,0.7742,904823.0703,859900.0791
301355.SZ,20251009,129.4127,1.5135,1.4312,227484.184,116839.529
300244.SZ,20251009,,1.5957,0.9391,1024966.275,822392.86
920786.BJ,20251009,,2.8409,1.389,207171.523,140916.6869
300896.SZ,20251009,33.5723,7.6953,20.4628,5459365.9646,3763409.1059
300687.SZ,20251009,94.8885,4.4906,5.4486,1213390.8933,977715.8103
603203.SH,20251009,36.6593,5.78,8.3071,829471.8559,814731.3499
600850.SH,20251009,37.9253,4.2137,1.8016,1990203.8037,1990203.8037
603703.SH,20251009,,5.6692,5.2935,468099.8314,468099.8314
605151.SH,20251009,,1.9586,1.4479,262246.1787,262246.1787
300281.SZ,20251009,398.3524,2.4938,6.7171,314611.6086,298391.7599
300677.SZ,20251009,15.1244,1.3332,2.4213,2403093.0368,1706970.2554
300058.SZ,20251009,,3.1188,0.393,2448530.8768,2373380.295
002737.SZ,20251009,102.9452,2.1493,4.1483,895856.0,895856.0
002193.SZ,20251009,,2.6266,3.9991,150224.7257,150223.8647
603393.SH,20251009,10.2754,1.4052,3.1971,1235306.7469,1233266.9585
301009.SZ,20251009,102.2577,2.7577,3.3484,370545.18,205860.7432
002313.SZ,20251009,,174.8309,1.5427,413337.6,413308.5372
002385.SZ,20251009,23.9806,2.0195,0.6046,1767332.2902,1448396.0116
300652.SZ,20251009,53.4417,5.4615,8.7422,799276.3074,717349.8186
603609.SH,20251009,11.8403,1.0954,0.2063,721772.2558,721772.2558
002238.SZ,20251009,,3.0628,5.1533,654888.2746,654888.2746
605183.SH,20251009,15.1429,2.4002,3.754,840499.836,833519.9083
001400.SZ,20251009,35.9205,3.5745,4.1124,433980.0,108495.0
688038.SH,20251009,,3.8236,9.0648,229255.598,229255.598
603128.SH,20251009,16.9746,1.3189,0.4446,786736.9429,786736.9429
688163.SH,20251009,56.205,2.3101,12.7832,252693.7,252693.7
300920.SZ,20251009,218.7354,3.8181,10.8977,448500.0,248385.1798
600536.SH,20251009,,13.8753,8.7782,4789391.3893,4327111.0855
600268.SH,20251009,24.1217,3.1835,1.0875,1075807.1539,1070376.6199
300588.SZ,20251009,,13.4412,22.2826,381793.2338,352583.1278
600009.SH,20251009,36.7538,1.8943,6.2809,7950697.8813,6537863.0504
920419.BJ,20251009,25.2062,3.2674,2.2876,186984.584,174929.5297
603028.SH,20251009,,4.4923,1.3949,230780.16,230780.16
688691.SH,20251009,,11.3912,18.8713,1467120.0,873731.2123
603112.SH,20251009,17.8585,2.2449,2.4429,946244.3381,886623.7483
002421.SZ,20251009,,2.213,2.5976,729480.0838,690302.2217
600736.SH,20251009,42.2821,0.9442,1.5048,691927.0371,691927.0371
688311.SH,20251009,,3.7295,32.9477,590219.9666,590219.9666
601007.SH,20251009,84.3962,1.7947,1.5479,281190.0,281190.0
600059.SH,20251009,43.38,1.488,4.497,872346.0892,872346.0892
000932.SZ,20251009,17.944,0.8034,0.3348,4393890.2694,4393835.6268
002841.SZ,20251009,32.5371,2.247,1.2442,2842531.5698,2129174.8015
688475.SH,20251009,53.9993,5.1297,4.9832,2833425.0,1473381.0
300987.SZ,20251009,144.1255,3.8172,9.4283,300273.376,300273.376
688138.SH,20251009,59.6375,3.8556,8.9017,1044506.4,885242.4
688018.SH,20251009,75.4571,13.9339,14.525,3387599.4442,3387599.4442
002637.SZ,20251009,35.1967,1.3065,0.3905,496743.456,467515.6464
601005.SH,20251009,,0.8266,0.54,1363171.6201,1280300.0313
920171.BJ,20251009,,11.616,12.8081,251685.6531,169178.8962
688443.SH,20251009,,6.0275,146.2365,1103706.8,351206.8
301390.SZ,20251009,60.9444,2.1895,3.037,209400.0,107058.9608
300029.SZ,20251009,,,16.3671,118499.3415,118412.9078
002910.SZ,20251009,,1.9955,2.401,212355.7308,185773.2777
603357.SH,20251009,10.316,1.234,1.4348,470885.4436,466706.4856
688233.SH,20251009,101.0126,4.7062,22.3008,860895.4955,860895.4955
600563.SH,20251009,25.8175,5.3784,5.6439,2908800.0,2908800.0
688016.SH,20251009,33.6237,3.4474,12.2568,1389410.5828,1389410.5828
603630.SH,20251009,491.9032,2.722,5.9612,518871.3523,518871.3523
300709.SZ,20251009,67.2804,4.274,3.6943,950107.5332,762239.3095
600981.SH,20251009,13.8775,1.2725,0.1159,652548.0589,652548.0589
300888.SZ,20251009,28.1368,2.007,2.2069,2260021.9848,2257569.0376
600176.SH,20251009,21.4763,2.2131,3.953,6809335.5743,6809335.5743
600637.SH,20251009,57.4615,1.1392,4.3623,3388795.0155,3388795.0155
300857.SZ,20251009,79.0912,16.6616,6.9041,6058844.0613,6041474.7251
600032.SH,20251009,43.9647,1.4347,3.7558,1810720.519,1810720.519
300138.SZ,20251009,30.1611,1.9361,0.8811,630928.7215,520197.1594
300868.SZ,20251009,,2.4939,6.0765,377842.256,236772.2221
688078.SH,20251009,975.0371,3.0917,8.294,227426.16,227426.16
920017.BJ,20251009,35.6373,1.4238,3.5663,226429.6944,223384.9908
920627.BJ,20251009,103.3781,6.3636,3.7818,283727.8,140639.77
301395.SZ,20251009,49.9934,1.7603,1.1858,271021.0888,153372.3688
002230.SZ,20251009,190.9809,7.8182,5.5304,13786934.5531,13055765.568
300984.SZ,20251009,223.6196,8.427,7.2202,860414.842,540753.513
002387.SZ,20251009,,2.8476,1.5746,1278061.6239,1276414.8984
603918.SH,20251009,,6.6341,8.5454,675993.3781,675448.9231
001229.SZ,20251009,49.6154,3.5931,16.8145,342000.0,180163.654
002540.SZ,20251009,19.482,1.5562,1.092,827678.5229,576685.3769
600186.SH,20251009,39.3935,5.7249,3.403,1036415.9275,1032718.6349
300737.SZ,20251009,,1.2349,0.8505,559424.883,447006.6312
600708.SH,20251009,,0.8503,1.5121,802309.2275,801099.9976
002961.SZ,20251009,19.7809,3.3028,5.0491,936800.279,936795.5428
002670.SZ,20251009,127.9437,3.7566,28260.9338,4249445.898,3564877.9923
920146.BJ,20251009,,5.9733,2.9871,132965.5864,106934.6161
688076.SH,20251009,26.4698,4.3372,7.0038,1289807.7917,1289807.7917
300519.SZ,20251009,43.6133,3.0403,9.4393,247680.0,176626.8
300468.SZ,20251009,273.776,12.556,28.9471,2040346.4624,2037058.1799
300123.SZ,20251009,,3.9927,6.7379,610034.9714,597250.0343
920924.BJ,20251009,94.8894,8.4027,6.3815,262983.7215,151505.2807
300188.SZ,20251009,,4.2343,7.7147,1371725.7868,1365386.1236
603118.SH,20251009,,2.1445,1.2596,1075419.5706,1075419.5706
300781.SZ,20251009,,10.2494,6.597,680014.2583,501867.8572
002999.SZ,20251009,77.2019,1.9238,0.1645,228020.352,225476.958
603021.SH,20251009,,,3.6294,141736.995,141736.995
000936.SZ,20251009,33.8377,1.2985,2.0644,690204.039,690106.2355
605287.SH,20251009,,2.009,0.9221,312200.0,312200.0
002593.SZ,20251009,70.3508,1.7134,1.2638,409967.5948,285013.0502
688589.SH,20251009,59.5273,4.1559,8.2421,398635.5543,398635.5543
000032.SZ,20251009,94.3635,4.0759,0.4427,2549028.6842,2440174.8314
600518.SH,20251009,2903.9365,4.1095,5.3307,2821094.9248,2819759.8464
603036.SH,20251009,40.7591,3.3213,10.3266,444973.014,444973.014
920018.BJ,20251009,40.4689,4.2883,1.6414,398159.5466,91144.958
600178.SH,20251009,369.6197,2.3834,1.1859,607818.4378,607818.4378
002474.SZ,20251009,,3.0647,8.882,420607.2,358797.7788
300238.SZ,20251009,146.3156,7.1561,10.4178,404892.7554,404859.7432
002162.SZ,20251009,,4.744,3.4318,389033.5082,388523.0132
920693.BJ,20251009,300.0074,9.8157,12.9792,344307.2,173384.96
002554.SZ,20251009,,1.6694,1.8126,401449.7417,401374.628
300726.SZ,20251009,55.5319,3.4069,9.8663,1669186.8918,869118.9284
603124.SH,20251009,71.2967,7.5332,1.3904,1308791.887,262446.5615
301382.SZ,20251009,75.8442,5.8146,5.8502,1045559.2789,647677.6803
301515.SZ,20251009,,1.7727,3.6695,213700.0,134719.7924
300279.SZ,20251009,58.3303,3.7064,1.9453,376117.5078,355792.8109
301529.SZ,20251009,56.7353,4.9751,4.2024,649853.0286,346526.9866
300619.SZ,20251009,,3.9916,4.4491,608128.8047,508396.8443
605188.SH,20251009,2226.3101,6.5427,2.7777,771120.2975,771120.2975
920005.BJ,20251009,55.064,5.8592,8.6673,382879.0,87647.0
000656.SZ,20251009,,,1.0504,1456869.1836,1042590.5166
002931.SZ,20251009,174.6119,3.5595,6.7092,336062.0065,308540.5977
600391.SH,20251009,146.0701,5.3608,2.6249,930634.6856,930634.6856
300065.SZ,20251009,481.5971,8.2183,20.1258,1435945.5445,1307102.2937
600698.SH,20251009,2504.0912,13.5133,22.1748,1040853.151,808756.294
002836.SZ,20251009,35.3032,6.6729,5.6006,232012.8,232012.8
300673.SZ,20251009,27.416,2.4221,2.9062,447894.612,291586.5162
603009.SH,20251009,210.8228,11.115,8.6168,1866633.2904,1865987.0606
600662.SH,20251009,10.9374,2.4672,0.5041,1210253.1371,1203142.745
002562.SZ,20251009,86.6237,2.4795,2.2569,790329.502,521235.8858
300459.SZ,20251009,,8.2938,16.6898,1719231.5492,1607437.599
002180.SZ,20251009,,3.5032,1.308,3394024.9892,3258483.677
