rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,report_period,ann_date,known_at,available_at,factor_id,factor_name
20260331,301591,0.1829,-0.0631,10.7566,1.8455,0.33184,0.33184,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,301592,-0.1436,-2.3036,36.6281,1.4267,-1.21156,-1.21156,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,301595,0.1183,-0.2776,28.804,1.2058,-0.48202,-0.48202,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,301596,0.2265,0.0232,22.2275,2.2914,-0.07564,-0.07564,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,301598,0.1756,0.2396,52.3928,1.7713,-1.27869,-1.27869,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,301599,0.4845,0.26,67.5604,5.0809,-1.62978,-1.62978,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301600,0.3229,-0.3226,27.8738,3.2821,-0.29495,-0.29495,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301601,-0.0132,-0.6178,34.9249,0.1326,-0.87957,-0.87957,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,301602,0.0625,0.0693,8.1101,0.6677,0.37361,0.37361,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301603,0.4248,0.0418,40.8012,4.3284,-0.65922,-0.65922,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,301606,0.6564,-0.4626,26.2234,6.7889,0.01019,0.01019,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301607,0.5921,0.6179,65.1461,6.0589,-1.38569,-1.38569,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,301608,0.2477,-0.0586,24.0411,2.5084,-0.14795,-0.14795,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,301609,0.1131,-0.0425,28.4348,1.1263,-0.42607,-0.42607,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301611,0.262,0.1131,31.2163,2.5443,-0.39679,-0.39679,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301613,0.3402,-0.2806,50.6332,3.4751,-1.18229,-1.18229,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,301616,0.1011,0.173,20.8704,1.016,-0.08896,-0.08896,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301617,0.2866,0.0279,9.6845,2.9087,0.47416,0.47416,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,301618,0.066,0.1916,23.7498,0.6628,-0.22747,-0.22747,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301622,-0.082,0.1393,37.2275,0.8085,-0.7821,-0.7821,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,301626,0.0788,0.3015,27.6931,0.7765,-0.35436,-0.35436,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301628,0.1892,0.0664,27.0216,1.912,-0.28778,-0.28778,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,301629,-0.0882,-0.9415,16.422,0.8755,-0.16218,-0.16218,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,301630,0.2573,1.3609,26.3392,2.6092,0.05165,0.05165,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,301631,0.264,0.1584,54.1782,2.6917,-1.29615,-1.29615,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301632,0.0125,-0.1669,21.3861,0.1262,-0.24573,-0.24573,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,301633,-0.1257,-1.4162,24.1658,1.2771,-0.54382,-0.54382,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301636,0.0026,-1.1251,39.5546,0.0263,-1.17169,-1.17169,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301638,0.0688,-0.1704,26.3193,0.6905,-0.40051,-0.40051,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301656,0.0498,0.2083,60.9801,0.5044,-1.72546,-1.72546,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301658,-0.1034,-0.6514,40.3111,1.0903,-1.0469,-1.0469,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301662,0.4906,-1.5951,66.9989,5.0322,-1.9809,-1.9809,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301665,0.3613,0.6318,35.5155,3.6523,-0.38124,-0.38124,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,301666,4.5988,0.7615,78.4415,60.7094,2.15498,2.15498,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301667,0.052,-0.8916,47.1781,0.5637,-1.38917,-1.38917,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301668,0.0793,0.2178,23.7391,0.7964,-0.21157,-0.21157,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301678,0.0499,-0.2232,10.0234,0.5149,0.22715,0.22715,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,301680,0.3437,0.3656,17.9133,3.67,0.26901,0.26901,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,301682,0.3715,-0.2032,23.5674,3.5613,-0.07535,-0.07535,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,301683,0.3434,-0.0045,9.949,3.4349,0.49786,0.49786,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301687,0.1718,0.3009,8.3805,1.7335,0.49109,0.49109,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,301696,1.002,0.0847,15.6657,10.6237,0.83211,0.83211,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,302132,0.0899,0.8645,79.6047,0.9042,-2.30854,-2.30854,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600000,0.2297,2.75,91.8356,2.1641,-2.32277,-2.32277,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600004,0.0852,0.2956,28.2829,0.7946,-0.37729,-0.37729,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600006,0.2572,-0.4565,49.0248,2.6048,-1.21945,-1.21945,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600007,0.3006,0.4344,14.7176,3.086,0.36735,0.36735,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600008,0.2028,0.0553,63.2275,1.3881,-1.77174,-1.77174,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600009,0.1327,0.2654,36.5129,1.349,-0.6708,-0.6708,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600010,-0.0895,-0.04,59.8304,0.8929,-1.71716,-1.71716,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600011,0.5601,0.7922,66.3237,3.2377,-1.58921,-1.58921,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600012,0.4016,0.4172,53.1144,4.1012,-1.09413,-1.09413,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600015,0.1535,-2.27,91.6869,1.2513,-3.38909,-3.38909,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600016,0.1978,-0.01,90.9026,1.6565,-2.87437,-2.87437,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600017,0.0656,0.111,60.0024,0.6806,-1.69249,-1.69249,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,600018,0.2762,0.1433,29.0853,2.8006,-0.28701,-0.28701,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600019,0.1045,0.2028,37.83,1.0734,-0.7572,-0.7572,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600020,0.2865,0.1957,70.3158,2.3234,-1.95647,-1.95647,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,600021,0.2262,1.0366,69.2691,1.6539,-1.79712,-1.79712,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
