rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,ann_date,known_at,available_at,factor_id
20260430,301273,1.33052,-0.6506,27.556,-0.4905,-2.682764,-2.682764,20260428,20260428,20260428,F06
20260430,301275,4.2918,1.0584,42.9503,0.8188,-2.46829,-2.46829,20260428,20260428,20260428,F06
20260430,301276,4.64029,0.4003,17.0396,0.758,0.071387,0.071387,20260428,20260428,20260428,F06
20260430,301277,1.98748,-0.0755,12.956,0.166,-0.648056,-0.648056,20260424,20260424,20260424,F06
20260430,301278,3.39187,-0.6828,32.1435,0.1221,-2.284509,-2.284509,20260429,20260429,20260429,F06
20260430,301279,2.71545,-0.2542,20.5747,0.2297,-1.201795,-1.201795,20260423,20260423,20260423,F06
20260430,301280,4.46437,-0.2373,37.3516,0.8128,-2.118189,-2.118189,20260429,20260429,20260429,F06
20260430,301281,3.74918,0.2874,22.1913,0.5354,-0.822736,-0.822736,20260424,20260424,20260424,F06
20260430,301282,2.56181,-0.2697,48.9165,0.1152,-4.130967,-4.130967,20260427,20260427,20260427,F06
20260430,301283,5.58138,1.4784,34.7726,0.9776,-1.116126,-1.116126,20260429,20260429,20260429,F06
20260430,301285,-0.01877,-0.2196,52.6389,-0.1456,-5.371681,-5.371681,20260428,20260428,20260428,F06
20260430,301286,2.58737,0.1941,8.9773,0.2822,0.030181,0.030181,20260429,20260429,20260429,F06
20260430,301287,3.94474,0.3961,25.1144,0.253,-1.147598,-1.147598,20260422,20260422,20260422,F06
20260430,301288,0.7435,-0.0856,20.2333,-0.1858,-1.89172,-1.89172,20260424,20260424,20260424,F06
20260430,301289,3.98573,0.3246,19.1299,0.6284,-0.400991,-0.400991,20260424,20260424,20260424,F06
20260430,301290,4.79284,-0.009,9.6782,0.352,0.609032,0.609032,20260421,20260421,20260421,F06
20260430,301291,3.51175,-1.202,45.4195,0.1554,-3.666665,-3.666665,20260429,20260429,20260429,F06
20260430,301292,6.48884,-0.1289,65.6741,1.735,-3.952538,-3.952538,20260423,20260423,20260423,F06
20260430,301293,2.6299,0.1896,31.9711,0.1344,-2.31646,-2.31646,20260429,20260429,20260429,F06
20260430,301295,3.0443,-0.4223,32.2084,0.3813,-2.23949,-2.23949,20260429,20260429,20260429,F06
20260430,301296,1.36213,0.222,53.8881,0.0186,-4.928331,-4.928331,20260427,20260427,20260427,F06
20260430,301297,2.39506,0.0183,19.9598,0.2443,-1.176082,-1.176082,20260429,20260429,20260429,F06
20260430,301298,1.53627,0.1767,30.5807,0.0556,-2.539609,-2.539609,20260424,20260424,20260424,F06
20260430,301299,3.66699,0.1017,38.2201,0.592,-2.464773,-2.464773,20260424,20260424,20260424,F06
20260430,301300,3.41219,0.238,13.5681,0.388,-0.130353,-0.130353,20260429,20260429,20260429,F06
20260430,301301,1.43014,0.0819,20.9988,0.0893,-1.618738,-1.618738,20260423,20260423,20260423,F06
20260430,301302,1.28794,-0.532,16.4478,-0.2094,-1.448558,-1.448558,20260423,20260423,20260423,F06
20260430,301303,2.52651,-0.2238,23.4193,0.2464,-1.530177,-1.530177,20260423,20260423,20260423,F06
20260430,301305,4.55418,0.5372,38.4152,0.7512,-2.067346,-2.067346,20260425,20260425,20260425,F06
20260430,301306,-0.40625,-0.2665,48.9763,-0.878,-5.424005,-5.424005,20260428,20260428,20260428,F06
20260430,301307,1.16082,0.2486,67.8872,-0.4801,-6.582794,-6.582794,20260424,20260424,20260424,F06
20260430,301308,27.85088,-6.8581,65.5502,18.1137,7.674104,7.674104,20260428,20260428,20260428,F06
20260430,301309,4.40993,0.0229,9.8225,0.6219,0.594069,0.594069,20260428,20260428,20260428,F06
20260430,301310,4.33511,-2.6976,57.5803,0.5264,-4.786457,-4.786457,20260427,20260427,20260427,F06
20260430,301311,0.6599,-0.5531,55.6354,-0.2065,-5.55879,-5.55879,20260427,20260427,20260427,F06
20260430,301312,2.66145,-0.2274,20.5071,0.2293,-1.206035,-1.206035,20260429,20260429,20260429,F06
20260430,301313,-0.7388,-0.4479,51.9067,-0.4468,-5.68061,-5.68061,20260429,20260429,20260429,F06
20260430,301314,3.86783,-0.0622,7.7764,0.039,0.385869,0.385869,20260424,20260424,20260424,F06
20260430,301315,2.8283,-0.3099,8.6069,0.2012,0.0063,0.0063,20260423,20260423,20260423,F06
20260430,301316,0.90242,-0.3126,36.4226,0.0333,-3.420734,-3.420734,20260429,20260429,20260429,F06
20260430,301317,0.73513,-0.3894,48.107,-0.2452,-4.766121,-4.766121,20260429,20260429,20260429,F06
20260430,301318,2.90555,-0.172,8.1705,0.058,0.043415,0.043415,20260425,20260425,20260425,F06
20260430,301319,3.26608,-1.0412,28.4684,0.456,-1.892856,-1.892856,20260422,20260422,20260422,F06
20260430,301320,1.25914,-0.2126,35.6642,0.0185,-3.223798,-3.223798,20260429,20260429,20260429,F06
20260430,301321,1.29709,-0.5141,81.8538,0.0495,-7.879273,-7.879273,20260425,20260425,20260425,F06
20260430,301322,3.95293,-0.3928,23.4809,-0.039,-1.256371,-1.256371,20260425,20260425,20260425,F06
20260430,301323,5.29445,-0.3782,6.0182,0.7625,1.215875,1.215875,20260428,20260428,20260428,F06
20260430,301325,2.82585,-2.636,44.3181,-0.5456,-4.329495,-4.329495,20260429,20260429,20260429,F06
20260430,301326,2.73323,0.1076,46.1775,-0.3994,-3.936021,-3.936021,20260429,20260429,20260429,F06
20260430,301327,7.12827,-0.6423,12.8585,0.1578,0.787291,0.787291,20260425,20260425,20260425,F06
20260430,301328,4.14823,0.1332,8.6094,0.3311,0.542609,0.542609,20260424,20260424,20260424,F06
20260430,301329,2.82263,0.1819,22.5832,0.3235,-1.245751,-1.245751,20260429,20260429,20260429,F06
20260430,301330,3.14804,0.0269,26.0781,0.1046,-1.616178,-1.616178,20260429,20260429,20260429,F06
20260430,301331,2.72701,-0.0339,27.5319,0.2325,-1.848867,-1.848867,20260427,20260427,20260427,F06
20260430,301332,1.67011,0.105,35.1162,0.0933,-2.952267,-2.952267,20260428,20260428,20260428,F06
20260430,301333,4.78161,-0.1872,16.555,0.4689,-0.070897,-0.070897,20260428,20260428,20260428,F06
20260430,301335,3.43165,-0.7735,37.0797,0.2132,-2.747895,-2.747895,20260425,20260425,20260425,F06
20260430,301336,4.75432,-0.0469,9.1511,0.3909,0.658166,0.658166,20260429,20260429,20260429,F06
20260430,301337,1.65315,-0.0873,13.1697,-0.153,-0.899685,-0.899685,20260425,20260425,20260425,F06
20260430,301338,5.32611,0.0124,39.8718,1.184,-1.913267,-1.913267,20260428,20260428,20260428,F06
20260430,301339,1.94462,-0.1847,50.9356,0.1694,-4.479354,-4.479354,20260423,20260423,20260423,F06
20260430,301345,9.799,2.3383,37.2157,3.1946,0.96363,0.96363,20260429,20260429,20260429,F06
20260430,301348,0.94167,0.2817,26.9324,-0.0623,-2.379319,-2.379319,20260428,20260428,20260428,F06
20260430,301349,6.08356,-1.5739,19.6037,0.6094,-0.206322,-0.206322,20260424,20260424,20260424,F06
20260430,301353,3.28549,0.0718,16.9336,0.2896,-0.577513,-0.577513,20260429,20260429,20260429,F06
20260430,301355,1.58039,0.0619,41.4065,0.0188,-3.646633,-3.646633,20260429,20260429,20260429,F06
20260430,301356,3.46809,0.0114,5.7476,0.3479,0.607107,0.607107,20260429,20260429,20260429,F06
20260430,301357,1.81473,-0.2126,9.2603,-0.2515,-0.524731,-0.524731,20260424,20260424,20260424,F06
20260430,301358,9.78692,-1.3734,61.2283,3.4916,-2.064794,-2.064794,20260428,20260428,20260428,F06
20260430,301359,1.74351,-0.0105,9.8548,0.0751,-0.434487,-0.434487,20260424,20260424,20260424,F06
20260430,301360,4.45531,-1.2149,31.8351,-0.0196,-2.097737,-2.097737,20260423,20260423,20260423,F06
20260430,301361,3.03405,-0.1096,4.5756,0.3412,0.567215,0.567215,20260424,20260424,20260424,F06
20260430,301362,5.37235,0.7898,17.7699,0.4117,0.157355,0.157355,20260429,20260429,20260429,F06
20260430,301363,2.11449,0.1244,10.9972,0.1869,-0.365733,-0.365733,20260421,20260421,20260421,F06
20260430,301365,1.48933,-0.0883,16.7993,-0.1717,-1.319471,-1.319471,20260429,20260429,20260429,F06
20260430,301366,2.35161,-0.103,25.3754,0.1065,-1.810057,-1.810057,20260428,20260428,20260428,F06
20260430,301367,7.6269,0.3922,8.4461,0.8478,1.86102,1.86102,20260428,20260428,20260428,F06
20260430,301368,1.58418,-0.0141,42.1535,0.0038,-3.741396,-3.741396,20260428,20260428,20260428,F06
20260430,301369,4.42772,-0.1959,8.39,0.0978,0.489256,0.489256,20260427,20260427,20260427,F06
20260430,301370,1.09176,0.225,58.6316,0.0055,-5.488432,-5.488432,20260429,20260429,20260429,F06
20260430,301371,3.83875,0.2398,4.7743,0.6331,0.975395,0.975395,20260423,20260423,20260423,F06
20260430,301372,2.57427,-0.301,47.9809,0.1532,-4.024729,-4.024729,20260427,20260427,20260427,F06
20260430,301373,4.37783,0.2552,8.2831,0.679,0.807679,0.807679,20260424,20260424,20260424,F06
20260430,301376,2.86801,1.2622,51.1157,0.3601,-3.854687,-3.854687,20260429,20260429,20260429,F06
20260430,301377,6.30256,-0.1165,45.5358,1.2008,-2.205792,-2.205792,20260416,20260416,20260416,F06
20260430,301378,0.63012,-0.8276,20.1949,-0.8277,-2.327054,-2.327054,20260428,20260428,20260428,F06
20260430,301379,2.18455,0.0319,34.8558,0.1894,-2.748075,-2.748075,20260427,20260427,20260427,F06
20260430,301380,2.27789,-0.1176,44.3633,0.207,-3.693683,-3.693683,20260429,20260429,20260429,F06
20260430,301381,2.18752,0.1184,39.6208,0.1977,-3.203064,-3.203064,20260428,20260428,20260428,F06
20260430,301382,2.3361,-1.285,47.0622,0.2399,-4.16643,-4.16643,20260428,20260428,20260428,F06
20260430,301383,1.44816,0.0884,22.0988,-0.4038,-1.919272,-1.919272,20260429,20260429,20260429,F06
20260430,301386,2.70597,-0.2507,11.0776,0.2063,-0.263589,-0.263589,20260424,20260424,20260424,F06
20260430,301387,3.00488,-0.2932,35.454,-0.0287,-2.714056,-2.714056,20260425,20260425,20260425,F06
20260430,301388,2.18992,-0.2269,18.0431,0.0953,-1.154594,-1.154594,20260424,20260424,20260424,F06
20260430,301389,2.21351,0.2679,25.1628,0.1699,-1.730687,-1.730687,20260427,20260427,20260427,F06
20260430,301390,2.87898,-2.3436,45.2364,-0.1397,-4.184546,-4.184546,20260428,20260428,20260428,F06
20260430,301391,4.60958,0.4699,16.3428,0.1565,-0.094826,-0.094826,20260429,20260429,20260429,F06
20260430,301392,3.44589,0.0643,40.47,0.5177,-2.793293,-2.793293,20260428,20260428,20260428,F06
20260430,301393,5.22221,0.6929,14.8582,0.6066,0.462063,0.462063,20260424,20260424,20260424,F06
20260430,301395,-2.30237,-1.1102,29.7541,-0.7681,-4.195401,-4.195401,20260425,20260425,20260425,F06
20260430,301396,2.90916,1.6686,89.8248,0.3725,-7.627012,-7.627012,20260429,20260429,20260429,F06
20260430,301397,3.16645,-0.063,27.0655,0.27,-1.661215,-1.661215,20260424,20260424,20260424,F06
20260430,301398,1.23133,-0.1746,43.5848,-0.2665,-4.130601,-4.130601,20260429,20260429,20260429,F06
20260430,301399,1.31459,-0.0136,11.4512,-0.0375,-0.768463,-0.768463,20260421,20260421,20260421,F06
20260430,301408,3.00441,0.7614,59.5801,0.366,-4.758007,-4.758007,20260425,20260425,20260425,F06
20260430,301413,2.71248,-0.0617,43.6078,0.0578,-3.536256,-3.536256,20260424,20260424,20260424,F06
20260430,301418,4.70331,-0.9661,12.3185,0.2262,0.076403,0.076403,20260428,20260428,20260428,F06
20260430,301419,2.29187,0.1245,9.4144,0.1949,-0.151019,-0.151019,20260424,20260424,20260424,F06
20260430,301421,2.37088,0.1279,13.1218,0.1069,-0.532576,-0.532576,20260421,20260421,20260421,F06
20260430,301428,3.18145,-4.1909,59.403,0.3216,-5.695405,-5.695405,20260428,20260428,20260428,F06
20260430,301429,2.91666,-0.06,19.9093,0.2622,-1.023052,-1.023052,20260428,20260428,20260428,F06
20260430,301439,2.51302,-0.6427,37.0209,0.2641,-2.971084,-2.971084,20260428,20260428,20260428,F06
20260430,301446,3.37319,-0.1125,15.7724,0.4317,-0.415103,-0.415103,20260424,20260424,20260424,F06
20260430,301448,1.22135,0.6533,24.3261,-0.0747,-1.965425,-1.965425,20260428,20260428,20260428,F06
20260430,301449,3.71512,-0.1376,10.2483,0.1131,0.107426,0.107426,20260428,20260428,20260428,F06
20260430,301456,3.39192,-0.0465,11.14,0.2324,-0.012764,-0.012764,20260425,20260425,20260425,F06
20260430,301458,2.41515,0.1294,16.305,0.261,-0.775675,-0.775675,20260427,20260427,20260427,F06
20260430,301459,3.36781,0.0393,33.7378,0.4009,-2.195217,-2.195217,20260428,20260428,20260428,F06
20260430,301468,3.73514,-0.1912,9.7419,0.1168,0.154832,0.154832,20260428,20260428,20260428,F06
20260430,301469,4.12791,-0.0982,18.8481,0.5433,-0.448757,-0.448757,20260422,20260422,20260422,F06
20260430,301479,4.0114,-0.4178,32.1329,0.5553,-1.87131,-1.87131,20260420,20260420,20260420,F06
20260430,301486,3.83669,-0.3627,18.7673,-0.0976,-0.837303,-0.837303,20260429,20260429,20260429,F06
20260430,301487,1.37128,0.0311,54.2643,0.0781,-4.977586,-4.977586,20260430,20260430,20260430,F06
20260430,301488,3.63499,1.2517,49.9855,0.3292,-3.526033,-3.526033,20260423,20260423,20260423,F06
20260430,301489,4.03358,-0.1277,30.644,0.6373,-1.624946,-1.624946,20260428,20260428,20260428,F06
20260430,301491,4.1168,0.0096,18.8589,0.4471,-0.47009,-0.47009,20260423,20260423,20260423,F06
20260430,301498,3.77839,0.1484,25.6503,0.5959,-1.163473,-1.163473,20260423,20260423,20260423,F06
20260430,301499,2.41838,0.3661,20.8256,0.1794,-1.212066,-1.212066,20260429,20260429,20260429,F06
20260430,301500,6.13389,-0.0768,61.5279,1.3771,-3.777143,-3.777143,20260425,20260425,20260425,F06
20260430,301501,3.69774,0.4455,21.595,0.4226,-0.792038,-0.792038,20260428,20260428,20260428,F06
20260430,301502,3.53432,-0.1794,23.9887,0.3098,-1.250534,-1.250534,20260429,20260429,20260429,F06
20260430,301503,2.96906,0.9298,38.233,0.1159,-2.700262,-2.700262,20260429,20260429,20260429,F06
20260430,301505,1.83261,0.0852,25.2847,0.0379,-1.946487,-1.946487,20260424,20260424,20260424,F06
20260430,301507,2.91139,0.3179,15.5475,0.321,-0.489353,-0.489353,20260424,20260424,20260424,F06
20260430,301508,2.63386,0.3031,22.0249,0.2626,-1.246672,-1.246672,20260428,20260428,20260428,F06
20260430,301509,4.10823,0.1344,4.9952,0.2728,0.868949,0.868949,20260425,20260425,20260425,F06
20260430,301510,1.50914,0.0405,15.2016,0.107,-1.016518,-1.016518,20260429,20260429,20260429,F06
20260430,301511,3.17271,-0.5308,76.3695,0.4368,-6.616577,-6.616577,20260425,20260425,20260425,F06
20260430,301512,2.60275,-0.9567,25.7983,-0.9369,-2.365105,-2.365105,20260428,20260428,20260428,F06
20260430,301513,4.1207,3.9241,70.6167,0.745,-4.74264,-4.74264,20260428,20260428,20260428,F06
20260430,301515,2.42132,-0.2133,39.8815,-0.0133,-3.309734,-3.309734,20260424,20260424,20260424,F06
20260430,301516,0.57187,0.1777,22.9089,-0.0531,-2.105029,-2.105029,20260428,20260428,20260428,F06
20260430,301517,1.02476,-0.1625,40.3631,-0.2083,-3.844702,-3.844702,20260428,20260428,20260428,F06
20260430,301518,2.71313,-0.4907,52.677,0.1728,-4.482781,-4.482781,20260428,20260428,20260428,F06
20260430,301519,1.13059,-0.5071,54.0734,-0.1764,-5.240143,-5.240143,20260425,20260425,20260425,F06
20260430,301520,4.53708,-0.0656,5.3268,-0.0076,0.812284,0.812284,20260423,20260423,20260423,F06
20260430,301522,1.68759,-0.5058,52.6983,0.1192,-4.817033,-4.817033,20260429,20260429,20260429,F06
20260430,301525,7.10017,0.62,16.0737,0.2169,0.733441,0.733441,20260428,20260428,20260428,F06
20260430,301526,2.08393,-0.0223,60.6569,0.1214,-5.396411,-5.396411,20260428,20260428,20260428,F06
20260430,301528,5.04409,0.1439,3.4618,-0.0118,1.191107,1.191107,20260423,20260423,20260423,F06
20260430,301529,4.52942,0.0819,37.1761,0.719,-2.054804,-2.054804,20260428,20260428,20260428,F06
20260430,301533,2.67531,-0.0665,18.2135,0.1582,-0.968777,-0.968777,20260427,20260427,20260427,F06
20260430,301535,1.75244,0.1883,19.1343,0.1039,-1.308478,-1.308478,20260428,20260428,20260428,F06
20260430,301536,5.09334,-0.0367,41.0558,0.9798,-2.192998,-2.192998,20260424,20260424,20260424,F06
20260430,301538,5.12049,0.536,14.1779,0.8883,0.580877,0.580877,20260424,20260424,20260424,F06
20260430,301539,0.07905,-0.3167,63.4936,-0.1839,-6.462545,-6.462545,20260425,20260425,20260425,F06
20260430,301548,5.02271,-0.052,14.2499,0.8765,0.422023,0.422023,20260424,20260424,20260424,F06
20260430,301550,2.7257,0.15,26.3842,0.3213,-1.66219,-1.66219,20260424,20260424,20260424,F06
20260430,301551,2.70548,0.1488,7.4293,0.3227,0.227554,0.227554,20260417,20260417,20260417,F06
20260430,301552,3.67506,0.3684,18.6862,0.5203,-0.484302,-0.484302,20260424,20260424,20260424,F06
20260430,301555,3.09711,-0.0329,62.7696,0.2827,-5.241327,-5.241327,20260428,20260428,20260428,F06
20260430,301556,2.65292,-0.5919,17.9617,0.1344,-1.064914,-1.064914,20260427,20260427,20260427,F06
20260430,301557,4.40359,-2.7532,48.1419,-0.2155,-4.129953,-4.129953,20260428,20260428,20260428,F06
20260430,301558,0.87381,-0.0196,9.9207,0.0296,-0.722007,-0.722007,20260429,20260429,20260429,F06
20260430,301559,1.78973,-0.3322,16.9943,0.0754,-1.198791,-1.198791,20260424,20260424,20260424,F06
20260430,301560,1.35994,-0.3226,47.4197,-0.0566,-4.421148,-4.421148,20260429,20260429,20260429,F06
20260430,301563,6.20399,-2.9266,41.1016,1.5413,-2.217763,-2.217763,20260415,20260415,20260415,F06
20260430,301565,1.89941,0.115,43.3073,0.1487,-3.678427,-3.678427,20260429,20260429,20260429,F06
20260430,301566,2.60189,0.0527,4.4902,0.233,0.435287,0.435287,20260427,20260427,20260427,F06
20260430,301567,2.3191,0.0953,13.5976,0.1146,-0.59913,-0.59913,20260424,20260424,20260424,F06
20260430,301568,3.39965,0.2756,12.4083,0.4927,0.031265,0.031265,20260429,20260429,20260429,F06
20260430,301571,2.95048,-0.0674,40.2573,0.2688,-3.046546,-3.046546,20260428,20260428,20260428,F06
20260430,301575,4.41472,-0.2407,24.71,0.6605,-0.930524,-0.930524,20260424,20260424,20260424,F06
20260430,301577,2.3116,-0.1747,38.1489,-0.5633,-3.38167,-3.38167,20260425,20260425,20260425,F06
20260430,301578,2.03331,0.0071,32.9265,-0.1033,-2.722557,-2.722557,20260428,20260428,20260428,F06
20260430,301580,5.06717,0.0612,12.177,0.7012,0.595171,0.595171,20260429,20260429,20260429,F06
20260430,301581,2.97748,-1.2765,11.5671,0.1927,-0.441686,-0.441686,20260421,20260421,20260421,F06
20260430,301584,2.59397,-0.8727,83.3779,0.2756,-7.623899,-7.623899,20260421,20260421,20260421,F06
20260430,301585,2.65725,-0.146,23.3284,0.2478,-1.465745,-1.465745,20260429,20260429,20260429,F06
20260430,301586,3.28321,1.0829,18.1074,0.0877,-0.574117,-0.574117,20260429,20260429,20260429,F06
20260430,301587,3.11781,-0.2299,13.5628,0.1981,-0.387677,-0.387677,20260424,20260424,20260424,F06
20260430,301588,2.19264,0.0879,54.3053,0.17,-4.687158,-4.687158,20260429,20260429,20260429,F06
20260430,301589,9.8584,0.912,35.3258,2.1148,0.45326,0.45326,20260425,20260425,20260425,F06
20260430,301590,9.06258,-1.5698,24.4955,-0.2177,-0.131816,-0.131816,20260429,20260429,20260429,F06
20260430,301591,3.16947,-0.0631,10.7566,0.3832,0.015841,0.015841,20260427,20260427,20260427,F06
20260430,301592,1.91162,-2.3036,36.6281,-0.372,-3.698844,-3.698844,20260425,20260425,20260425,F06
20260430,301595,2.32298,-0.2776,28.804,0.1894,-2.163266,-2.163266,20260423,20260423,20260423,F06
20260430,301596,3.54387,0.0232,22.2275,0.5045,-0.953149,-0.953149,20260423,20260423,20260423,F06
20260430,301598,4.39344,0.2396,52.3928,0.5836,-3.639888,-3.639888,20260421,20260421,20260421,F06
20260430,301599,3.29305,0.26,67.5604,0.3023,-5.595205,-5.595205,20260429,20260429,20260429,F06
20260430,301600,4.1884,-0.3226,27.8738,0.7548,-1.29346,-1.29346,20260429,20260429,20260429,F06
20260430,301601,1.82027,-0.6178,34.9249,-0.0238,-3.079489,-3.079489,20260424,20260424,20260424,F06
20260430,301602,0.97931,0.0693,8.1101,0.0352,-0.489277,-0.489277,20260429,20260429,20260429,F06
20260430,301603,6.57102,0.0418,40.8012,1.7195,-1.412654,-1.412654,20260427,20260427,20260427,F06
20260430,301606,5.31114,-0.4626,26.2234,1.0865,-0.686918,-0.686918,20260428,20260428,20260428,F06
20260430,301607,4.86807,0.6179,65.1461,0.9471,-4.551769,-4.551769,20260427,20260427,20260427,F06
20260430,301608,6.4389,-0.0586,24.0411,1.2146,0.00168,0.00168,20260421,20260421,20260421,F06
20260430,301609,2.18185,-0.0425,28.4348,0.17,-2.129425,-2.129425,20260428,20260428,20260428,F06
20260430,301611,2.14473,0.1131,31.2163,0.1988,-2.376071,-2.376071,20260428,20260428,20260428,F06
20260430,301613,4.20867,-0.2806,50.6332,0.7686,-3.549399,-3.549399,20260427,20260427,20260427,F06
20260430,301616,4.21232,0.173,20.8704,0.3592,-0.645064,-0.645064,20260428,20260428,20260428,F06
20260430,301617,4.23346,0.0279,9.6845,0.7371,0.602008,0.602008,20260424,20260424,20260424,F06
20260430,301618,2.45394,0.1916,23.7498,0.1328,-1.547358,-1.547358,20260429,20260429,20260429,F06
20260430,301622,2.24411,0.1393,37.2275,-0.2124,-3.106617,-3.106617,20260423,20260423,20260423,F06
20260430,301626,3.21433,0.3015,27.6931,0.2126,-1.659671,-1.659671,20260428,20260428,20260428,F06
20260430,301628,4.2165,0.0664,27.0216,0.5822,-1.19105,-1.19105,20260424,20260424,20260424,F06
20260430,301629,5.15553,-0.9415,16.422,-0.4915,-0.480441,-0.480441,20260422,20260422,20260422,F06
20260430,301630,10.39385,1.3609,26.3392,2.227,1.647215,1.647215,20260424,20260424,20260424,F06
20260430,301631,7.41037,0.1584,54.1782,1.5145,-2.557229,-2.557229,20260429,20260429,20260429,F06
20260430,301632,1.38963,-0.1669,21.3861,0.0155,-1.748901,-1.748901,20260423,20260423,20260423,F06
20260430,301633,2.64035,-1.4162,24.1658,-0.4081,-2.070955,-2.070955,20260429,20260429,20260429,F06
20260430,301636,3.33639,-1.1251,39.5546,0.0086,-3.176123,-3.176123,20260429,20260429,20260429,F06
20260430,301638,1.05834,-0.1704,26.3193,0.0432,-2.331228,-2.331228,20260429,20260429,20260429,F06
20260430,301656,1.0605,0.2083,60.9801,0.036,-5.7238,-5.7238,20260428,20260428,20260428,F06
20260430,301658,0.97733,-0.6514,40.3111,-0.1508,-3.928511,-3.928511,20260429,20260429,20260429,F06
20260430,301662,6.67384,-1.5951,66.9989,1.8533,-4.275438,-4.275438,20260429,20260429,20260429,F06
20260430,301665,3.57651,0.6318,35.5155,0.5677,-2.125157,-2.125157,20260427,20260427,20260427,F06
20260430,301666,31.0453,0.7615,78.4415,1.5711,2.25018,2.25018,20260429,20260429,20260429,F06
20260430,301667,2.60933,-0.8916,47.1781,0.1152,-4.067251,-4.067251,20260429,20260429,20260429,F06
20260430,301668,2.26026,0.2178,23.7391,0.1388,-1.596752,-1.596752,20260429,20260429,20260429,F06
20260430,301678,1.87291,-0.2232,10.0234,0.0756,-0.454867,-0.454867,20260422,20260422,20260422,F06
20260430,301680,6.669,0.3656,17.9133,1.5471,0.90133,0.90133,20260428,20260428,20260428,F06
20260430,301682,10.47174,-0.2032,23.5674,3.0223,1.953062,1.953062,20260425,20260425,20260425,F06
20260430,301683,9.63477,-0.0045,9.949,2.5525,2.915631,2.915631,20260429,20260429,20260429,F06
20260430,301687,3.00909,0.3009,8.3805,0.3431,0.262097,0.262097,20260429,20260429,20260429,F06
20260430,301696,6.13819,0.0847,15.6657,0.6416,0.548467,0.548467,20260429,20260429,20260429,F06
20260430,302132,2.07715,0.8645,79.6047,0.1362,-7.109945,-7.109945,20260429,20260429,20260429,F06
20260430,600000,5.76489,2.75,91.8356,1.018,-6.496893,-6.496893,20260430,20260430,20260430,F06
20260430,600004,2.06216,0.2956,28.2829,0.1324,-2.097562,-2.097562,20260430,20260430,20260430,F06
20260430,600006,2.13252,-0.4565,49.0248,0.185,-4.280024,-4.280024,20260429,20260429,20260429,F06
20260430,600007,3.62904,0.4344,14.7176,0.5727,-0.067088,-0.067088,20260430,20260430,20260430,F06
20260430,600008,1.28838,0.0553,63.2275,0.1019,-5.884416,-5.884416,20260430,20260430,20260430,F06
20260430,600009,4.20976,0.2654,36.5129,0.4475,-2.156282,-2.156282,20260430,20260430,20260430,F06
20260430,600010,-0.22165,-0.04,59.8304,-0.0156,-6.063775,-6.063775,20260429,20260429,20260429,F06
20260430,600011,2.58641,0.7922,66.3237,0.4542,-5.516327,-5.516327,20260429,20260429,20260429,F06
20260430,600012,3.70834,0.4172,53.1144,0.5924,-3.878538,-3.878538,20260429,20260429,20260429,F06
20260430,600015,4.75725,-2.27,91.6869,0.6054,-7.953355,-7.953355,20260430,20260430,20260430,F06
20260430,600016,3.53515,-0.01,90.9026,0.5016,-7.831075,-7.831075,20260430,20260430,20260430,F06
20260430,600017,1.2638,0.111,60.0024,0.0546,-5.57706,-5.57706,20260429,20260429,20260429,F06
20260430,600018,2.7001,0.1433,29.0853,0.321,-1.94144,-1.94144,20260430,20260430,20260430,F06
20260430,600019,2.47952,0.2028,37.83,0.1905,-2.922384,-2.922384,20260430,20260430,20260430,F06
20260430,600020,2.26664,0.1957,70.3158,0.2795,-6.200648,-6.200648,20260430,20260430,20260430,F06
20260430,600021,2.35183,1.0366,69.2691,0.3137,-5.888561,-5.888561,20260428,20260428,20260428,F06
20260430,600022,-0.23105,-0.0271,65.1551,-0.0339,-6.603805,-6.603805,20260423,20260423,20260423,F06
20260430,600023,1.78831,0.3229,41.397,0.1296,-3.486787,-3.486787,20260428,20260428,20260428,F06
20260430,600025,1.70904,0.2014,60.0391,0.1434,-5.393558,-5.393558,20260429,20260429,20260429,F06
20260430,600026,4.18063,0.689,45.5505,0.7549,-2.861101,-2.861101,20260428,20260428,20260428,F06
20260430,600027,2.17915,0.486,59.7073,0.2536,-5.118345,-5.118345,20260429,20260429,20260429,F06
20260430,600028,2.44259,-0.046,55.8931,0.2641,-4.760093,-4.760093,20260429,20260429,20260429,F06
20260430,600029,2.47184,0.2678,83.9662,0.1337,-7.548028,-7.548028,20260430,20260430,20260430,F06
20260430,600030,5.69576,5.0714,84.8417,1.3076,-5.238122,-5.238122,20260425,20260425,20260425,F06
20260430,600031,3.43803,0.3851,47.4353,0.5172,-3.428221,-3.428221,20260430,20260430,20260430,F06
20260430,600032,1.18307,0.1539,66.347,0.0217,-6.240319,-6.240319,20260428,20260428,20260428,F06
20260430,600033,1.96819,0.206,14.1198,0.1697,-0.712443,-0.712443,20260430,20260430,20260430,F06
20260430,600035,2.50734,0.2613,55.3352,0.2775,-4.618058,-4.618058,20260430,20260430,20260430,F06
20260430,600036,10.90831,4.9901,90.4294,2.9475,-3.593427,-3.593427,20260429,20260429,20260429,F06
20260430,600037,2.11554,0.027,18.1994,0.0924,-1.142918,-1.142918,20260429,20260429,20260429,F06
