ticker,rebalance_date,horizon,forward_return,label_available_at,label_role
600011,20260107,5D,-0.010782,20260114,OUTCOME_LABEL_ONLY
600011,20260107,20D,-0.061995,20260204,OUTCOME_LABEL_ONLY
600011,20260107,60D,-0.048518,20260401,OUTCOME_LABEL_ONLY
600926,20260107,5D,-0.011392,20260114,OUTCOME_LABEL_ONLY
600926,20260107,20D,0.021519,20260204,OUTCOME_LABEL_ONLY
600926,20260107,60D,0.061392,20260401,OUTCOME_LABEL_ONLY
600893,20260107,5D,-0.03004,20260114,OUTCOME_LABEL_ONLY
600893,20260107,20D,0.159587,20260204,OUTCOME_LABEL_ONLY
600893,20260107,60D,0.150904,20260401,OUTCOME_LABEL_ONLY
300498,20260107,5D,-0.001183,20260114,OUTCOME_LABEL_ONLY
300498,20260107,20D,-0.052632,20260204,OUTCOME_LABEL_ONLY
300498,20260107,60D,-0.028386,20260401,OUTCOME_LABEL_ONLY
600418,20260107,5D,-0.068067,20260114,OUTCOME_LABEL_ONLY
600418,20260107,20D,0.024115,20260204,OUTCOME_LABEL_ONLY
600418,20260107,60D,-0.090043,20260401,OUTCOME_LABEL_ONLY
002202,20260107,5D,0.264394,20260114,OUTCOME_LABEL_ONLY
002202,20260107,20D,0.033333,20260204,OUTCOME_LABEL_ONLY
002202,20260107,60D,-0.037121,20260401,OUTCOME_LABEL_ONLY
688271,20260107,5D,0.079663,20260114,OUTCOME_LABEL_ONLY
688271,20260107,20D,-0.031597,20260204,OUTCOME_LABEL_ONLY
688271,20260107,60D,-0.145167,20260401,OUTCOME_LABEL_ONLY
600015,20260107,5D,-0.036603,20260114,OUTCOME_LABEL_ONLY
600015,20260107,20D,-0.051245,20260204,OUTCOME_LABEL_ONLY
600015,20260107,60D,0.080527,20260401,OUTCOME_LABEL_ONLY
002027,20260107,5D,0.048387,20260114,OUTCOME_LABEL_ONLY
002027,20260107,20D,-0.014785,20260204,OUTCOME_LABEL_ONLY
002027,20260107,60D,-0.112903,20260401,OUTCOME_LABEL_ONLY
688072,20260107,5D,-0.045093,20260114,OUTCOME_LABEL_ONLY
688072,20260107,20D,-0.108113,20260204,OUTCOME_LABEL_ONLY
688072,20260107,60D,-0.032836,20260401,OUTCOME_LABEL_ONLY
002625,20260107,5D,0.05925,20260114,OUTCOME_LABEL_ONLY
002625,20260107,20D,-0.065699,20260204,OUTCOME_LABEL_ONLY
002625,20260107,60D,-0.213624,20260401,OUTCOME_LABEL_ONLY
600886,20260107,5D,-0.000752,20260114,OUTCOME_LABEL_ONLY
600886,20260107,20D,-0.019549,20260204,OUTCOME_LABEL_ONLY
600886,20260107,60D,0.053383,20260401,OUTCOME_LABEL_ONLY
601186,20260107,5D,-0.015404,20260114,OUTCOME_LABEL_ONLY
601186,20260107,20D,-0.065469,20260204,OUTCOME_LABEL_ONLY
601186,20260107,60D,-0.094994,20260401,OUTCOME_LABEL_ONLY
300015,20260107,5D,0.040853,20260114,OUTCOME_LABEL_ONLY
300015,20260107,20D,-0.002664,20260204,OUTCOME_LABEL_ONLY
300015,20260107,60D,-0.139432,20260401,OUTCOME_LABEL_ONLY
600160,20260107,5D,-0.059748,20260114,OUTCOME_LABEL_ONLY
600160,20260107,20D,-0.027041,20260204,OUTCOME_LABEL_ONLY
600160,20260107,60D,-0.101725,20260401,OUTCOME_LABEL_ONLY
688783,20260107,5D,-0.013107,20260114,OUTCOME_LABEL_ONLY
688783,20260107,20D,-0.029298,20260204,OUTCOME_LABEL_ONLY
688783,20260107,60D,-0.165767,20260401,OUTCOME_LABEL_ONLY
002241,20260107,5D,0.010166,20260114,OUTCOME_LABEL_ONLY
002241,20260107,20D,-0.096577,20260204,OUTCOME_LABEL_ONLY
002241,20260107,60D,-0.227381,20260401,OUTCOME_LABEL_ONLY
601006,20260107,5D,-0.003914,20260114,OUTCOME_LABEL_ONLY
601006,20260107,20D,-0.003914,20260204,OUTCOME_LABEL_ONLY
601006,20260107,60D,0.043053,20260401,OUTCOME_LABEL_ONLY
600436,20260107,5D,-0.004172,20260114,OUTCOME_LABEL_ONLY
600436,20260107,20D,-0.036961,20260204,OUTCOME_LABEL_ONLY
600436,20260107,60D,-0.100952,20260401,OUTCOME_LABEL_ONLY
000538,20260107,5D,-0.012036,20260114,OUTCOME_LABEL_ONLY
000538,20260107,20D,-0.017094,20260204,OUTCOME_LABEL_ONLY
000538,20260107,60D,-0.030699,20260401,OUTCOME_LABEL_ONLY
002837,20260107,5D,-0.052632,20260114,OUTCOME_LABEL_ONLY
002837,20260107,20D,0.017321,20260204,OUTCOME_LABEL_ONLY
002837,20260107,60D,-0.165742,20260401,OUTCOME_LABEL_ONLY
300442,20260107,5D,0.497359,20260114,OUTCOME_LABEL_ONLY
300442,20260107,20D,0.356553,20260204,OUTCOME_LABEL_ONLY
300442,20260107,60D,0.39551,20260401,OUTCOME_LABEL_ONLY
000977,20260107,5D,0.031593,20260114,OUTCOME_LABEL_ONLY
000977,20260107,20D,-0.11154,20260204,OUTCOME_LABEL_ONLY
000977,20260107,60D,-0.132602,20260401,OUTCOME_LABEL_ONLY
601868,20260107,5D,0.012658,20260114,OUTCOME_LABEL_ONLY
601868,20260107,20D,0.029536,20260204,OUTCOME_LABEL_ONLY
601868,20260107,60D,0.232068,20260401,OUTCOME_LABEL_ONLY
000100,20260107,5D,0.053079,20260114,OUTCOME_LABEL_ONLY
000100,20260107,20D,0.044586,20260204,OUTCOME_LABEL_ONLY
000100,20260107,60D,-0.082803,20260401,OUTCOME_LABEL_ONLY
688775,20260107,5D,0.024806,20260114,OUTCOME_LABEL_ONLY
688775,20260107,20D,-0.103561,20260204,OUTCOME_LABEL_ONLY
688775,20260107,60D,-0.201842,20260401,OUTCOME_LABEL_ONLY
601869,20260107,5D,-0.089674,20260114,OUTCOME_LABEL_ONLY
601869,20260107,20D,0.473421,20260204,OUTCOME_LABEL_ONLY
601869,20260107,60D,1.615489,20260401,OUTCOME_LABEL_ONLY
600438,20260107,5D,-0.049885,20260114,OUTCOME_LABEL_ONLY
600438,20260107,20D,-0.096536,20260204,OUTCOME_LABEL_ONLY
600438,20260107,60D,-0.229099,20260401,OUTCOME_LABEL_ONLY
002466,20260107,5D,0.009791,20260114,OUTCOME_LABEL_ONLY
002466,20260107,20D,-0.109554,20260204,OUTCOME_LABEL_ONLY
002466,20260107,60D,-0.063977,20260401,OUTCOME_LABEL_ONLY
600958,20260107,5D,-0.031001,20260114,OUTCOME_LABEL_ONLY
600958,20260107,20D,-0.08946,20260204,OUTCOME_LABEL_ONLY
600958,20260107,60D,-0.188663,20260401,OUTCOME_LABEL_ONLY
688082,20260107,5D,-0.017172,20260114,OUTCOME_LABEL_ONLY
688082,20260107,20D,-0.08096,20260204,OUTCOME_LABEL_ONLY
688082,20260107,60D,-0.266717,20260401,OUTCOME_LABEL_ONLY
603296,20260107,5D,0.035408,20260114,OUTCOME_LABEL_ONLY
603296,20260107,20D,-0.111052,20260204,OUTCOME_LABEL_ONLY
603296,20260107,60D,-0.054292,20260401,OUTCOME_LABEL_ONLY
002304,20260107,5D,0.016704,20260114,OUTCOME_LABEL_ONLY
002304,20260107,20D,-0.10681,20260204,OUTCOME_LABEL_ONLY
002304,20260107,60D,-0.175233,20260401,OUTCOME_LABEL_ONLY
002709,20260107,5D,-0.053638,20260114,OUTCOME_LABEL_ONLY
002709,20260107,20D,-0.112992,20260204,OUTCOME_LABEL_ONLY
002709,20260107,60D,0.005716,20260401,OUTCOME_LABEL_ONLY
601669,20260107,5D,0.020677,20260114,OUTCOME_LABEL_ONLY
601669,20260107,20D,0.067669,20260204,OUTCOME_LABEL_ONLY
601669,20260107,60D,0.090226,20260401,OUTCOME_LABEL_ONLY
000895,20260107,5D,-0.012697,20260114,OUTCOME_LABEL_ONLY
000895,20260107,20D,0.012312,20260204,OUTCOME_LABEL_ONLY
000895,20260107,60D,0.081185,20260401,OUTCOME_LABEL_ONLY
002311,20260107,5D,-0.018512,20260114,OUTCOME_LABEL_ONLY
002311,20260107,20D,-0.006479,20260204,OUTCOME_LABEL_ONLY
002311,20260107,60D,-0.059793,20260401,OUTCOME_LABEL_ONLY
603268,20260107,5D,-0.045868,20260114,OUTCOME_LABEL_ONLY
603268,20260107,20D,-0.09563,20260204,OUTCOME_LABEL_ONLY
603268,20260107,60D,0.268066,20260401,OUTCOME_LABEL_ONLY
600795,20260107,5D,-0.027944,20260114,OUTCOME_LABEL_ONLY
600795,20260107,20D,-0.075848,20260204,OUTCOME_LABEL_ONLY
600795,20260107,60D,-0.02994,20260401,OUTCOME_LABEL_ONLY
600415,20260107,5D,0.111248,20260114,OUTCOME_LABEL_ONLY
600415,20260107,20D,-0.05068,20260204,OUTCOME_LABEL_ONLY
600415,20260107,60D,-0.179234,20260401,OUTCOME_LABEL_ONLY
300408,20260107,5D,0.064272,20260114,OUTCOME_LABEL_ONLY
300408,20260107,20D,0.146938,20260204,OUTCOME_LABEL_ONLY
300408,20260107,60D,0.180048,20260401,OUTCOME_LABEL_ONLY
600875,20260107,5D,-0.023047,20260114,OUTCOME_LABEL_ONLY
600875,20260107,20D,0.015234,20260204,OUTCOME_LABEL_ONLY
600875,20260107,60D,0.495312,20260401,OUTCOME_LABEL_ONLY
601825,20260107,5D,-0.02623,20260114,OUTCOME_LABEL_ONLY
601825,20260107,20D,-0.087432,20260204,OUTCOME_LABEL_ONLY
601825,20260107,60D,0.0,20260401,OUTCOME_LABEL_ONLY
002558,20260107,5D,0.033407,20260114,OUTCOME_LABEL_ONLY
002558,20260107,20D,-0.086593,20260204,OUTCOME_LABEL_ONLY
002558,20260107,60D,-0.237582,20260401,OUTCOME_LABEL_ONLY
300803,20260107,5D,-0.007687,20260114,OUTCOME_LABEL_ONLY
300803,20260107,20D,-0.145363,20260204,OUTCOME_LABEL_ONLY
300803,20260107,60D,-0.299392,20260401,OUTCOME_LABEL_ONLY
300450,20260107,5D,0.054093,20260114,OUTCOME_LABEL_ONLY
300450,20260107,20D,0.076239,20260204,OUTCOME_LABEL_ONLY
300450,20260107,60D,-0.121438,20260401,OUTCOME_LABEL_ONLY
601238,20260107,5D,-0.01773,20260114,OUTCOME_LABEL_ONLY
601238,20260107,20D,-0.060284,20260204,OUTCOME_LABEL_ONLY
601238,20260107,60D,-0.144208,20260401,OUTCOME_LABEL_ONLY
600039,20260107,5D,0.031345,20260114,OUTCOME_LABEL_ONLY
600039,20260107,20D,-0.0091,20260204,OUTCOME_LABEL_ONLY
600039,20260107,60D,-0.043478,20260401,OUTCOME_LABEL_ONLY
002532,20260107,5D,-0.011873,20260114,OUTCOME_LABEL_ONLY
002532,20260107,20D,-0.012412,20260204,OUTCOME_LABEL_ONLY
002532,20260107,60D,-0.033999,20260401,OUTCOME_LABEL_ONLY
600600,20260107,5D,0.009059,20260114,OUTCOME_LABEL_ONLY
600600,20260107,20D,0.008573,20260204,OUTCOME_LABEL_ONLY
600600,20260107,60D,0.02394,20260401,OUTCOME_LABEL_ONLY
000988,20260107,5D,-0.009509,20260114,OUTCOME_LABEL_ONLY
000988,20260107,20D,-0.079682,20260204,OUTCOME_LABEL_ONLY
000988,20260107,60D,0.260713,20260401,OUTCOME_LABEL_ONLY
601916,20260107,5D,-0.006579,20260114,OUTCOME_LABEL_ONLY
601916,20260107,20D,-0.036184,20260204,OUTCOME_LABEL_ONLY
601916,20260107,60D,-0.016447,20260401,OUTCOME_LABEL_ONLY
601788,20260107,5D,-0.016648,20260114,OUTCOME_LABEL_ONLY
601788,20260107,20D,-0.062153,20260204,OUTCOME_LABEL_ONLY
601788,20260107,60D,-0.140954,20260401,OUTCOME_LABEL_ONLY
688183,20260107,5D,-0.038674,20260114,OUTCOME_LABEL_ONLY
688183,20260107,20D,-0.14666,20260204,OUTCOME_LABEL_ONLY
688183,20260107,60D,-0.15108,20260401,OUTCOME_LABEL_ONLY
002920,20260107,5D,-0.02486,20260114,OUTCOME_LABEL_ONLY
002920,20260107,20D,-0.108817,20260204,OUTCOME_LABEL_ONLY
002920,20260107,60D,-0.220397,20260401,OUTCOME_LABEL_ONLY
600009,20260107,5D,-0.029259,20260114,OUTCOME_LABEL_ONLY
600009,20260107,20D,-0.049375,20260204,OUTCOME_LABEL_ONLY
600009,20260107,60D,-0.142944,20260401,OUTCOME_LABEL_ONLY
300475,20260107,5D,-0.06576,20260114,OUTCOME_LABEL_ONLY
300475,20260107,20D,-0.174256,20260204,OUTCOME_LABEL_ONLY
300475,20260107,60D,-0.26824,20260401,OUTCOME_LABEL_ONLY
600673,20260107,5D,0.196276,20260114,OUTCOME_LABEL_ONLY
600673,20260107,20D,0.097207,20260204,OUTCOME_LABEL_ONLY
600673,20260107,60D,0.16946,20260401,OUTCOME_LABEL_ONLY
688396,20260107,5D,-0.073211,20260114,OUTCOME_LABEL_ONLY
688396,20260107,20D,-0.021319,20260204,OUTCOME_LABEL_ONLY
688396,20260107,60D,-0.244422,20260401,OUTCOME_LABEL_ONLY
605117,20260107,5D,-0.051451,20260114,OUTCOME_LABEL_ONLY
605117,20260107,20D,0.023912,20260204,OUTCOME_LABEL_ONLY
605117,20260107,60D,0.43971,20260401,OUTCOME_LABEL_ONLY
001979,20260107,5D,0.016892,20260114,OUTCOME_LABEL_ONLY
001979,20260107,20D,0.224099,20260204,OUTCOME_LABEL_ONLY
001979,20260107,60D,-0.052928,20260401,OUTCOME_LABEL_ONLY
688521,20260107,5D,0.188715,20260114,OUTCOME_LABEL_ONLY
688521,20260107,20D,0.447714,20260204,OUTCOME_LABEL_ONLY
688521,20260107,60D,0.464792,20260401,OUTCOME_LABEL_ONLY
000708,20260107,5D,-0.009464,20260114,OUTCOME_LABEL_ONLY
000708,20260107,20D,-0.024606,20260204,OUTCOME_LABEL_ONLY
000708,20260107,60D,0.044164,20260401,OUTCOME_LABEL_ONLY
300604,20260107,5D,0.02502,20260114,OUTCOME_LABEL_ONLY
300604,20260107,20D,0.029706,20260204,OUTCOME_LABEL_ONLY
300604,20260107,60D,-0.011279,20260401,OUTCOME_LABEL_ONLY
688729,20260107,5D,-0.02487,20260114,OUTCOME_LABEL_ONLY
688729,20260107,20D,-0.063846,20260204,OUTCOME_LABEL_ONLY
688729,20260107,60D,-0.171121,20260401,OUTCOME_LABEL_ONLY
002001,20260107,5D,-0.021655,20260114,OUTCOME_LABEL_ONLY
002001,20260107,20D,0.071152,20260204,OUTCOME_LABEL_ONLY
002001,20260107,60D,0.32792,20260401,OUTCOME_LABEL_ONLY
603893,20260107,5D,0.022553,20260114,OUTCOME_LABEL_ONLY
603893,20260107,20D,-0.026871,20260204,OUTCOME_LABEL_ONLY
603893,20260107,60D,-0.184261,20260401,OUTCOME_LABEL_ONLY
603228,20260107,5D,-0.104263,20260114,OUTCOME_LABEL_ONLY
603228,20260107,20D,-0.228154,20260204,OUTCOME_LABEL_ONLY
603228,20260107,60D,-0.290786,20260401,OUTCOME_LABEL_ONLY
601360,20260107,5D,0.211042,20260114,OUTCOME_LABEL_ONLY
601360,20260107,20D,0.0935,20260204,OUTCOME_LABEL_ONLY
601360,20260107,60D,-0.035619,20260401,OUTCOME_LABEL_ONLY
002179,20260107,5D,0.026969,20260114,OUTCOME_LABEL_ONLY
002179,20260107,20D,-0.055825,20260204,OUTCOME_LABEL_ONLY
002179,20260107,60D,-0.080367,20260401,OUTCOME_LABEL_ONLY
000768,20260107,5D,-0.006733,20260114,OUTCOME_LABEL_ONLY
000768,20260107,20D,0.082211,20260204,OUTCOME_LABEL_ONLY
000768,20260107,60D,-0.12438,20260401,OUTCOME_LABEL_ONLY
688126,20260107,5D,-0.040438,20260114,OUTCOME_LABEL_ONLY
688126,20260107,20D,-0.109099,20260204,OUTCOME_LABEL_ONLY
688126,20260107,60D,-0.273378,20260401,OUTCOME_LABEL_ONLY
600879,20260107,5D,0.254745,20260114,OUTCOME_LABEL_ONLY
600879,20260107,20D,0.115985,20260204,OUTCOME_LABEL_ONLY
600879,20260107,60D,-0.082666,20260401,OUTCOME_LABEL_ONLY
000630,20260107,5D,0.049743,20260114,OUTCOME_LABEL_ONLY
000630,20260107,20D,0.313894,20260204,OUTCOME_LABEL_ONLY
000630,20260107,60D,0.025729,20260401,OUTCOME_LABEL_ONLY
688036,20260107,5D,0.025123,20260114,OUTCOME_LABEL_ONLY
688036,20260107,20D,-0.128159,20260204,OUTCOME_LABEL_ONLY
688036,20260107,60D,-0.184836,20260401,OUTCOME_LABEL_ONLY
600048,20260107,5D,-0.015649,20260114,OUTCOME_LABEL_ONLY
600048,20260107,20D,0.125196,20260204,OUTCOME_LABEL_ONLY
600048,20260107,60D,-0.078247,20260401,OUTCOME_LABEL_ONLY
600221,20260107,5D,-0.039773,20260114,OUTCOME_LABEL_ONLY
600221,20260107,20D,-0.005682,20260204,OUTCOME_LABEL_ONLY
600221,20260107,60D,-0.164773,20260401,OUTCOME_LABEL_ONLY
002353,20260107,5D,0.136413,20260114,OUTCOME_LABEL_ONLY
002353,20260107,20D,0.25986,20260204,OUTCOME_LABEL_ONLY
002353,20260107,60D,0.356159,20260401,OUTCOME_LABEL_ONLY
000426,20260107,5D,0.195539,20260114,OUTCOME_LABEL_ONLY
000426,20260107,20D,0.267205,20260204,OUTCOME_LABEL_ONLY
000426,20260107,60D,-0.014001,20260401,OUTCOME_LABEL_ONLY
688249,20260107,5D,-0.044039,20260114,OUTCOME_LABEL_ONLY
688249,20260107,20D,-0.044844,20260204,OUTCOME_LABEL_ONLY
688249,20260107,60D,-0.236305,20260401,OUTCOME_LABEL_ONLY
000157,20260107,5D,-0.002317,20260114,OUTCOME_LABEL_ONLY
000157,20260107,20D,0.093859,20260204,OUTCOME_LABEL_ONLY
000157,20260107,60D,0.030127,20260401,OUTCOME_LABEL_ONLY
002074,20260107,5D,-0.027474,20260114,OUTCOME_LABEL_ONLY
002074,20260107,20D,-0.077316,20260204,OUTCOME_LABEL_ONLY
002074,20260107,60D,-0.126672,20260401,OUTCOME_LABEL_ONLY
603195,20260107,5D,0.012127,20260114,OUTCOME_LABEL_ONLY
603195,20260107,20D,0.063303,20260204,OUTCOME_LABEL_ONLY
603195,20260107,60D,0.016978,20260401,OUTCOME_LABEL_ONLY
601061,20260107,5D,0.029742,20260114,OUTCOME_LABEL_ONLY
601061,20260107,20D,-0.031725,20260204,OUTCOME_LABEL_ONLY
601061,20260107,60D,-0.222736,20260401,OUTCOME_LABEL_ONLY
600580,20260107,5D,-0.027614,20260114,OUTCOME_LABEL_ONLY
600580,20260107,20D,-0.075675,20260204,OUTCOME_LABEL_ONLY
600580,20260107,60D,-0.205944,20260401,OUTCOME_LABEL_ONLY
600703,20260107,5D,-0.025085,20260114,OUTCOME_LABEL_ONLY
600703,20260107,20D,0.118644,20260204,OUTCOME_LABEL_ONLY
600703,20260107,60D,-0.19661,20260401,OUTCOME_LABEL_ONLY
600196,20260107,5D,0.027452,20260114,OUTCOME_LABEL_ONLY
600196,20260107,20D,-0.02489,20260204,OUTCOME_LABEL_ONLY
600196,20260107,60D,-0.009151,20260401,OUTCOME_LABEL_ONLY
000657,20260107,5D,0.087813,20260114,OUTCOME_LABEL_ONLY
000657,20260107,20D,0.465,20260204,OUTCOME_LABEL_ONLY
000657,20260107,60D,0.527187,20260401,OUTCOME_LABEL_ONLY
000596,20260107,5D,-0.003192,20260114,OUTCOME_LABEL_ONLY
000596,20260107,20D,-0.014003,20260204,OUTCOME_LABEL_ONLY
000596,20260107,60D,-0.223101,20260401,OUTCOME_LABEL_ONLY
601872,20260107,5D,0.248613,20260114,OUTCOME_LABEL_ONLY
601872,20260107,20D,0.331853,20260204,OUTCOME_LABEL_ONLY
601872,20260107,60D,0.99778,20260401,OUTCOME_LABEL_ONLY
000938,20260107,5D,0.066142,20260114,OUTCOME_LABEL_ONLY
000938,20260107,20D,-0.023228,20260204,OUTCOME_LABEL_ONLY
000938,20260107,60D,-0.004331,20260401,OUTCOME_LABEL_ONLY
001391,20260107,5D,0.006723,20260114,OUTCOME_LABEL_ONLY
001391,20260107,20D,0.001681,20260204,OUTCOME_LABEL_ONLY
001391,20260107,60D,-0.105882,20260401,OUTCOME_LABEL_ONLY
600066,20260107,5D,-0.039048,20260114,OUTCOME_LABEL_ONLY
600066,20260107,20D,-0.054301,20260204,OUTCOME_LABEL_ONLY
600066,20260107,60D,0.136059,20260401,OUTCOME_LABEL_ONLY
601077,20260107,5D,0.021909,20260114,OUTCOME_LABEL_ONLY
601077,20260107,20D,-0.00626,20260204,OUTCOME_LABEL_ONLY
601077,20260107,60D,0.104851,20260401,OUTCOME_LABEL_ONLY
600895,20260107,5D,-0.039291,20260114,OUTCOME_LABEL_ONLY
600895,20260107,20D,-0.129618,20260204,OUTCOME_LABEL_ONLY
600895,20260107,60D,-0.241085,20260401,OUTCOME_LABEL_ONLY
600549,20260107,5D,0.12553,20260114,OUTCOME_LABEL_ONLY
600549,20260107,20D,0.264883,20260204,OUTCOME_LABEL_ONLY
600549,20260107,60D,0.248606,20260401,OUTCOME_LABEL_ONLY
601018,20260107,5D,-0.002732,20260114,OUTCOME_LABEL_ONLY
601018,20260107,20D,0.120219,20260204,OUTCOME_LABEL_ONLY
601018,20260107,60D,0.10929,20260401,OUTCOME_LABEL_ONLY
000301,20260107,5D,0.004647,20260114,OUTCOME_LABEL_ONLY
000301,20260107,20D,0.180297,20260204,OUTCOME_LABEL_ONLY
000301,20260107,60D,0.012082,20260401,OUTCOME_LABEL_ONLY
600426,20260107,5D,0.002409,20260114,OUTCOME_LABEL_ONLY
600426,20260107,20D,0.099067,20260204,OUTCOME_LABEL_ONLY
600426,20260107,60D,0.099067,20260401,OUTCOME_LABEL_ONLY
688187,20260107,5D,0.00328,20260114,OUTCOME_LABEL_ONLY
688187,20260107,20D,0.111518,20260204,OUTCOME_LABEL_ONLY
688187,20260107,60D,-0.000386,20260401,OUTCOME_LABEL_ONLY
600176,20260107,5D,0.00057,20260114,OUTCOME_LABEL_ONLY
600176,20260107,20D,0.249573,20260204,OUTCOME_LABEL_ONLY
600176,20260107,60D,0.464957,20260401,OUTCOME_LABEL_ONLY
600584,20260107,5D,0.074207,20260114,OUTCOME_LABEL_ONLY
600584,20260107,20D,0.173746,20260204,OUTCOME_LABEL_ONLY
600584,20260107,60D,0.010491,20260401,OUTCOME_LABEL_ONLY
301165,20260107,5D,0.010603,20260114,OUTCOME_LABEL_ONLY
301165,20260107,20D,-0.126325,20260204,OUTCOME_LABEL_ONLY
301165,20260107,60D,-0.070231,20260401,OUTCOME_LABEL_ONLY
002414,20260107,5D,0.012285,20260114,OUTCOME_LABEL_ONLY
002414,20260107,20D,0.030098,20260204,OUTCOME_LABEL_ONLY
002414,20260107,60D,-0.206388,20260401,OUTCOME_LABEL_ONLY
000975,20260107,5D,0.118943,20260114,OUTCOME_LABEL_ONLY
000975,20260107,20D,0.253504,20260204,OUTCOME_LABEL_ONLY
000975,20260107,60D,0.226272,20260401,OUTCOME_LABEL_ONLY
002595,20260107,5D,-0.031196,20260114,OUTCOME_LABEL_ONLY
002595,20260107,20D,-0.014443,20260204,OUTCOME_LABEL_ONLY
002595,20260107,60D,-0.069786,20260401,OUTCOME_LABEL_ONLY
601838,20260107,5D,-0.00984,20260114,OUTCOME_LABEL_ONLY
601838,20260107,20D,-0.0123,20260204,OUTCOME_LABEL_ONLY
601838,20260107,60D,0.054121,20260401,OUTCOME_LABEL_ONLY
000963,20260107,5D,-0.001532,20260114,OUTCOME_LABEL_ONLY
000963,20260107,20D,-0.069714,20260204,OUTCOME_LABEL_ONLY
000963,20260107,60D,-0.072012,20260401,OUTCOME_LABEL_ONLY
600674,20260107,5D,-0.008541,20260114,OUTCOME_LABEL_ONLY
600674,20260107,20D,-0.005694,20260204,OUTCOME_LABEL_ONLY
600674,20260107,60D,0.049822,20260401,OUTCOME_LABEL_ONLY
601168,20260107,5D,0.053259,20260114,OUTCOME_LABEL_ONLY
601168,20260107,20D,0.169937,20260204,OUTCOME_LABEL_ONLY
601168,20260107,60D,-0.083041,20260401,OUTCOME_LABEL_ONLY
600372,20260107,5D,0.088508,20260114,OUTCOME_LABEL_ONLY
600372,20260107,20D,0.139186,20260204,OUTCOME_LABEL_ONLY
600372,20260107,60D,-0.067095,20260401,OUTCOME_LABEL_ONLY
601991,20260107,5D,0.002732,20260114,OUTCOME_LABEL_ONLY
601991,20260107,20D,0.02459,20260204,OUTCOME_LABEL_ONLY
601991,20260107,60D,0.076503,20260401,OUTCOME_LABEL_ONLY
601231,20260107,5D,-0.064625,20260114,OUTCOME_LABEL_ONLY
601231,20260107,20D,0.158869,20260204,OUTCOME_LABEL_ONLY
601231,20260107,60D,0.137327,20260401,OUTCOME_LABEL_ONLY
000933,20260107,5D,0.012637,20260114,OUTCOME_LABEL_ONLY
000933,20260107,20D,0.084137,20260204,OUTCOME_LABEL_ONLY
000933,20260107,60D,0.033256,20260401,OUTCOME_LABEL_ONLY
300857,20260107,5D,-0.005949,20260114,OUTCOME_LABEL_ONLY
300857,20260107,20D,0.055695,20260204,OUTCOME_LABEL_ONLY
300857,20260107,60D,0.129802,20260401,OUTCOME_LABEL_ONLY
603260,20260107,5D,-0.06136,20260114,OUTCOME_LABEL_ONLY
603260,20260107,20D,-0.124649,20260204,OUTCOME_LABEL_ONLY
603260,20260107,60D,-0.281381,20260401,OUTCOME_LABEL_ONLY
688385,20260107,5D,0.05584,20260114,OUTCOME_LABEL_ONLY
688385,20260107,20D,-0.050475,20260204,OUTCOME_LABEL_ONLY
688385,20260107,60D,-0.189222,20260401,OUTCOME_LABEL_ONLY
601808,20260107,5D,0.104965,20260114,OUTCOME_LABEL_ONLY
601808,20260107,20D,0.124823,20260204,OUTCOME_LABEL_ONLY
601808,20260107,60D,0.101418,20260401,OUTCOME_LABEL_ONLY
600023,20260107,5D,-0.008,20260114,OUTCOME_LABEL_ONLY
600023,20260107,20D,-0.006,20260204,OUTCOME_LABEL_ONLY
600023,20260107,60D,0.094,20260401,OUTCOME_LABEL_ONLY
600219,20260107,5D,0.013722,20260114,OUTCOME_LABEL_ONLY
600219,20260107,20D,0.181818,20260204,OUTCOME_LABEL_ONLY
600219,20260107,60D,0.058319,20260401,OUTCOME_LABEL_ONLY
002128,20260107,5D,0.015121,20260114,OUTCOME_LABEL_ONLY
002128,20260107,20D,-0.016465,20260204,OUTCOME_LABEL_ONLY
002128,20260107,60D,0.010753,20260401,OUTCOME_LABEL_ONLY
001965,20260107,5D,-0.001022,20260114,OUTCOME_LABEL_ONLY
001965,20260107,20D,-0.009202,20260204,OUTCOME_LABEL_ONLY
001965,20260107,60D,0.00409,20260401,OUTCOME_LABEL_ONLY
601607,20260107,5D,-0.013468,20260114,OUTCOME_LABEL_ONLY
601607,20260107,20D,-0.030864,20260204,OUTCOME_LABEL_ONLY
601607,20260107,60D,-0.034792,20260401,OUTCOME_LABEL_ONLY
601901,20260107,5D,0.012484,20260114,OUTCOME_LABEL_ONLY
601901,20260107,20D,-0.026217,20260204,OUTCOME_LABEL_ONLY
601901,20260107,60D,-0.141074,20260401,OUTCOME_LABEL_ONLY
601377,20260107,5D,-0.062992,20260114,OUTCOME_LABEL_ONLY
601377,20260107,20D,-0.102362,20260204,OUTCOME_LABEL_ONLY
601377,20260107,60D,-0.220472,20260401,OUTCOME_LABEL_ONLY
600026,20260107,5D,0.16764,20260114,OUTCOME_LABEL_ONLY
600026,20260107,20D,0.397832,20260204,OUTCOME_LABEL_ONLY
600026,20260107,60D,0.972477,20260401,OUTCOME_LABEL_ONLY
600741,20260107,5D,-0.03568,20260114,OUTCOME_LABEL_ONLY
600741,20260107,20D,-0.085824,20260204,OUTCOME_LABEL_ONLY
600741,20260107,60D,-0.044359,20260401,OUTCOME_LABEL_ONLY
301656,20260107,5D,0.002581,20260114,OUTCOME_LABEL_ONLY
