rebalance_date,ticker,outcome_20d_return,outcome_60d_return,label_known_after,role
20230531,000558,-0.041139,-0.098101,20230825,OUTCOME_LABEL_ONLY
20230531,000559,0.038095,-0.041905,20230825,OUTCOME_LABEL_ONLY
20230531,000560,0.015326,0.08046,20230825,OUTCOME_LABEL_ONLY
20230531,000561,,-0.062363,20230825,OUTCOME_LABEL_ONLY
20230531,000563,-0.052795,-0.02795,20230825,OUTCOME_LABEL_ONLY
20230531,000564,0.035088,0.052632,20230825,OUTCOME_LABEL_ONLY
20230531,000565,-0.02305,0.001773,20230825,OUTCOME_LABEL_ONLY
20230531,000566,-0.047619,-0.152381,20230825,OUTCOME_LABEL_ONLY
20230531,000567,-0.354481,-0.406344,20230825,OUTCOME_LABEL_ONLY
20230531,000568,0.027153,0.135127,20230825,OUTCOME_LABEL_ONLY
20230531,000570,0.12753,0.129555,20230825,OUTCOME_LABEL_ONLY
20230531,000571,0.004016,-0.056225,20230825,OUTCOME_LABEL_ONLY
20230531,000572,-0.002387,0.011933,20230825,OUTCOME_LABEL_ONLY
20230531,000573,0.011905,0.110119,20230825,OUTCOME_LABEL_ONLY
20230531,000576,0.042281,-0.080629,20230825,OUTCOME_LABEL_ONLY
20230531,000581,0.053512,0.098997,20230825,OUTCOME_LABEL_ONLY
20230531,000582,-0.051186,-0.031211,20230825,OUTCOME_LABEL_ONLY
20230531,000586,0.128858,0.030864,20230825,OUTCOME_LABEL_ONLY
20230531,000589,0.087379,0.368932,20230825,OUTCOME_LABEL_ONLY
20230531,000590,-0.033259,-0.146341,20230825,OUTCOME_LABEL_ONLY
20230531,000591,-0.030043,-0.151645,20230825,OUTCOME_LABEL_ONLY
20230531,000592,0.097345,0.030973,20230825,OUTCOME_LABEL_ONLY
20230531,000593,0.002967,0.053412,20230825,OUTCOME_LABEL_ONLY
20230531,000595,0.092937,-0.024164,20230825,OUTCOME_LABEL_ONLY
20230531,000596,-0.018022,0.07419,20230825,OUTCOME_LABEL_ONLY
20230531,000597,-0.03352,-0.074488,20230825,OUTCOME_LABEL_ONLY
20230531,000598,-0.023381,-0.010791,20230825,OUTCOME_LABEL_ONLY
20230531,000599,0.038929,0.004866,20230825,OUTCOME_LABEL_ONLY
20230531,000600,0.022487,-0.195767,20230825,OUTCOME_LABEL_ONLY
20230531,000601,-0.019231,-0.07906,20230825,OUTCOME_LABEL_ONLY
20230531,000603,-0.082701,0.14264,20230825,OUTCOME_LABEL_ONLY
20230531,000605,-0.038052,0.025875,20230825,OUTCOME_LABEL_ONLY
20230531,000607,-0.095153,-0.091562,20230825,OUTCOME_LABEL_ONLY
20230531,000608,0.014981,0.138577,20230825,OUTCOME_LABEL_ONLY
20230531,000609,0.029979,0.271949,20230825,OUTCOME_LABEL_ONLY
20230531,000610,0.085842,-0.039078,20230825,OUTCOME_LABEL_ONLY
20230531,000612,0.0,0.033058,20230825,OUTCOME_LABEL_ONLY
20230531,000615,0.625532,0.710638,20230825,OUTCOME_LABEL_ONLY
20230531,000617,-0.076628,-0.16986,20230825,OUTCOME_LABEL_ONLY
20230531,000619,-0.01454,0.004847,20230825,OUTCOME_LABEL_ONLY
20230531,000620,0.104167,0.076389,20230825,OUTCOME_LABEL_ONLY
20230531,000623,-0.053129,-0.025974,20230825,OUTCOME_LABEL_ONLY
20230531,000625,0.082008,0.094561,20230825,OUTCOME_LABEL_ONLY
20230531,000626,0.043417,-0.028011,20230825,OUTCOME_LABEL_ONLY
20230531,000628,0.102529,-0.053999,20230825,OUTCOME_LABEL_ONLY
20230531,000629,-0.017588,-0.065327,20230825,OUTCOME_LABEL_ONLY
20230531,000630,-0.003448,0.068966,20230825,OUTCOME_LABEL_ONLY
20230531,000631,-0.013986,0.020979,20230825,OUTCOME_LABEL_ONLY
20230531,000632,0.009547,0.031026,20230825,OUTCOME_LABEL_ONLY
20230531,000633,-0.283333,-0.347917,20230825,OUTCOME_LABEL_ONLY
20230531,000635,0.103165,-0.017585,20230825,OUTCOME_LABEL_ONLY
20230531,000636,-0.02293,-0.118471,20230825,OUTCOME_LABEL_ONLY
20230531,000637,0.080745,0.012422,20230825,OUTCOME_LABEL_ONLY
20230531,000638,0.011745,0.058725,20230825,OUTCOME_LABEL_ONLY
20230531,000639,0.082547,0.035377,20230825,OUTCOME_LABEL_ONLY
20230531,000650,-0.078078,-0.003003,20230825,OUTCOME_LABEL_ONLY
20230531,000651,0.107035,0.050637,20230825,OUTCOME_LABEL_ONLY
20230531,000652,0.002433,0.038929,20230825,OUTCOME_LABEL_ONLY
20230531,000655,-0.001582,0.014241,20230825,OUTCOME_LABEL_ONLY
20230531,000656,0.247191,1.011236,20230825,OUTCOME_LABEL_ONLY
20230531,000657,-0.195851,-0.257261,20230825,OUTCOME_LABEL_ONLY
20230531,000659,-0.082192,0.030822,20230825,OUTCOME_LABEL_ONLY
20230531,000661,-0.144918,-0.140527,20230825,OUTCOME_LABEL_ONLY
20230531,000663,0.304069,0.052463,20230825,OUTCOME_LABEL_ONLY
20230531,000665,0.012613,-0.043243,20230825,OUTCOME_LABEL_ONLY
20230531,000668,-0.01528,-0.063667,20230825,OUTCOME_LABEL_ONLY
20230531,000669,0.017442,0.110465,20230825,OUTCOME_LABEL_ONLY
20230531,000670,-0.07485,-0.164671,20230825,OUTCOME_LABEL_ONLY
20230531,000672,-0.047967,-0.026069,20230825,OUTCOME_LABEL_ONLY
20230531,000676,-0.076416,-0.243742,20230825,OUTCOME_LABEL_ONLY
20230531,000677,0.00369,0.01845,20230825,OUTCOME_LABEL_ONLY
20230531,000678,0.478022,0.155678,20230825,OUTCOME_LABEL_ONLY
20230531,000679,-0.002024,0.107287,20230825,OUTCOME_LABEL_ONLY
20230531,000680,0.135081,-0.032258,20230825,OUTCOME_LABEL_ONLY
20230531,000681,0.057504,-0.145486,20230825,OUTCOME_LABEL_ONLY
20230531,000682,0.062295,-0.118033,20230825,OUTCOME_LABEL_ONLY
20230531,000683,0.07958,0.075075,20230825,OUTCOME_LABEL_ONLY
20230531,000685,-0.015605,-0.0013,20230825,OUTCOME_LABEL_ONLY
20230531,000686,-0.029371,0.125874,20230825,OUTCOME_LABEL_ONLY
20230531,000688,-0.077812,-0.237082,20230825,OUTCOME_LABEL_ONLY
20230531,000690,-0.104592,-0.241071,20230825,OUTCOME_LABEL_ONLY
20230531,000691,,0.163814,20230825,OUTCOME_LABEL_ONLY
20230531,000692,0.085106,0.144681,20230825,OUTCOME_LABEL_ONLY
20230531,000695,0.009531,-0.129032,20230825,OUTCOME_LABEL_ONLY
20230531,000697,-0.029186,-0.179724,20230825,OUTCOME_LABEL_ONLY
20230531,000698,0.012315,-0.007389,20230825,OUTCOME_LABEL_ONLY
20230531,000700,0.127273,0.319192,20230825,OUTCOME_LABEL_ONLY
20230531,000701,0.067416,0.125201,20230825,OUTCOME_LABEL_ONLY
20230531,000702,0.085149,0.164356,20230825,OUTCOME_LABEL_ONLY
20230531,000703,0.01194,0.153731,20230825,OUTCOME_LABEL_ONLY
20230531,000705,-0.038232,-0.034648,20230825,OUTCOME_LABEL_ONLY
20230531,000707,0.058531,0.034869,20230825,OUTCOME_LABEL_ONLY
20230531,000708,0.049702,-0.047714,20230825,OUTCOME_LABEL_ONLY
20230531,000709,-0.0131,0.0,20230825,OUTCOME_LABEL_ONLY
20230531,000710,-0.031409,-0.202886,20230825,OUTCOME_LABEL_ONLY
20230531,000711,0.485075,0.432836,20230825,OUTCOME_LABEL_ONLY
20230531,000712,-0.02728,0.174591,20230825,OUTCOME_LABEL_ONLY
20230531,000713,-0.012373,0.012373,20230825,OUTCOME_LABEL_ONLY
20230531,000715,-0.032723,-0.04712,20230825,OUTCOME_LABEL_ONLY
20230531,000716,0.021374,0.047328,20230825,OUTCOME_LABEL_ONLY
20230531,000717,-0.031359,0.013937,20230825,OUTCOME_LABEL_ONLY
20230531,000718,-0.025,0.064286,20230825,OUTCOME_LABEL_ONLY
20230531,000719,-0.006791,0.052632,20230825,OUTCOME_LABEL_ONLY
20230531,000720,-0.038536,-0.16185,20230825,OUTCOME_LABEL_ONLY
20230531,000721,0.074978,0.07585,20230825,OUTCOME_LABEL_ONLY
20230531,000722,-0.040597,-0.106048,20230825,OUTCOME_LABEL_ONLY
20230531,000723,0.051604,-0.001395,20230825,OUTCOME_LABEL_ONLY
20230531,000725,0.030227,-0.050378,20230825,OUTCOME_LABEL_ONLY
20230531,000726,0.037936,0.001517,20230825,OUTCOME_LABEL_ONLY
20230531,000727,0.029126,0.063107,20230825,OUTCOME_LABEL_ONLY
20230531,000728,-0.026866,0.053731,20230825,OUTCOME_LABEL_ONLY
20230531,000729,0.07872,-0.115052,20230825,OUTCOME_LABEL_ONLY
20230531,000731,0.021303,-0.067669,20230825,OUTCOME_LABEL_ONLY
20230531,000733,0.039588,-0.05282,20230825,OUTCOME_LABEL_ONLY
20230531,000735,-0.039648,-0.061674,20230825,OUTCOME_LABEL_ONLY
20230531,000736,0.089598,0.012908,20230825,OUTCOME_LABEL_ONLY
20230531,000737,-0.011009,-0.005505,20230825,OUTCOME_LABEL_ONLY
20230531,000738,0.026072,-0.084945,20230825,OUTCOME_LABEL_ONLY
20230531,000739,-0.043666,-0.11159,20230825,OUTCOME_LABEL_ONLY
20230531,000750,-0.017595,0.1261,20230825,OUTCOME_LABEL_ONLY
20230531,000751,0.021672,0.027864,20230825,OUTCOME_LABEL_ONLY
20230531,000752,-0.004975,0.945274,20230825,OUTCOME_LABEL_ONLY
20230531,000753,0.182927,0.065854,20230825,OUTCOME_LABEL_ONLY
20230531,000755,-0.018182,-0.058586,20230825,OUTCOME_LABEL_ONLY
20230531,000756,-0.071029,-0.192424,20230825,OUTCOME_LABEL_ONLY
20230531,000757,0.014963,0.0,20230825,OUTCOME_LABEL_ONLY
20230531,000758,0.002123,-0.016985,20230825,OUTCOME_LABEL_ONLY
20230531,000759,0.006696,0.046875,20230825,OUTCOME_LABEL_ONLY
20230531,000761,-0.004975,-0.032338,20230825,OUTCOME_LABEL_ONLY
20230531,000762,-0.055467,-0.219955,20230825,OUTCOME_LABEL_ONLY
20230531,000766,-0.109462,0.124304,20230825,OUTCOME_LABEL_ONLY
20230531,000767,-0.053731,-0.068657,20230825,OUTCOME_LABEL_ONLY
20230531,000768,0.075593,-0.037797,20230825,OUTCOME_LABEL_ONLY
20230531,000776,-0.012752,0.024161,20230825,OUTCOME_LABEL_ONLY
20230531,000777,0.074045,0.020701,20230825,OUTCOME_LABEL_ONLY
20230531,000778,-0.051163,-0.060465,20230825,OUTCOME_LABEL_ONLY
20230531,000779,0.020484,0.005587,20230825,OUTCOME_LABEL_ONLY
20230531,000782,-0.041958,-0.120629,20230825,OUTCOME_LABEL_ONLY
20230531,000783,-0.034942,0.041597,20230825,OUTCOME_LABEL_ONLY
20230531,000785,0.005277,0.013193,20230825,OUTCOME_LABEL_ONLY
20230531,000786,0.078311,0.25341,20230825,OUTCOME_LABEL_ONLY
20230531,000788,-0.056944,-0.133333,20230825,OUTCOME_LABEL_ONLY
20230531,000789,-0.04674,0.00861,20230825,OUTCOME_LABEL_ONLY
20230531,000790,0.01938,-0.094961,20230825,OUTCOME_LABEL_ONLY
20230531,000791,-0.026071,0.031657,20230825,OUTCOME_LABEL_ONLY
20230531,000792,0.020224,-0.050559,20230825,OUTCOME_LABEL_ONLY
20230531,000793,-0.073276,-0.068966,20230825,OUTCOME_LABEL_ONLY
20230531,000795,0.222581,-0.006452,20230825,OUTCOME_LABEL_ONLY
20230531,000796,0.174041,0.218289,20230825,OUTCOME_LABEL_ONLY
20230531,000797,0.110345,0.082759,20230825,OUTCOME_LABEL_ONLY
20230531,000798,0.01592,0.099502,20230825,OUTCOME_LABEL_ONLY
20230531,000799,-0.048147,-0.041284,20230825,OUTCOME_LABEL_ONLY
20230531,000800,0.033333,0.02716,20230825,OUTCOME_LABEL_ONLY
20230531,000801,0.033994,-0.135977,20230825,OUTCOME_LABEL_ONLY
20230531,000802,0.334395,0.025478,20230825,OUTCOME_LABEL_ONLY
20230531,000803,-0.06853,-0.453562,20230825,OUTCOME_LABEL_ONLY
20230531,000807,0.052066,0.15124,20230825,OUTCOME_LABEL_ONLY
20230531,000809,0.0,-0.085575,20230825,OUTCOME_LABEL_ONLY
20230531,000810,-0.028245,-0.228365,20230825,OUTCOME_LABEL_ONLY
20230531,000811,0.100559,0.109637,20230825,OUTCOME_LABEL_ONLY
20230531,000812,-0.024209,-0.024209,20230825,OUTCOME_LABEL_ONLY
20230531,000813,-0.066667,-0.044444,20230825,OUTCOME_LABEL_ONLY
20230531,000815,0.13447,0.185606,20230825,OUTCOME_LABEL_ONLY
20230531,000816,0.098039,-0.009804,20230825,OUTCOME_LABEL_ONLY
20230531,000818,-0.074854,-0.179373,20230825,OUTCOME_LABEL_ONLY
20230531,000819,-0.025386,-0.116974,20230825,OUTCOME_LABEL_ONLY
20230531,000820,0.002688,0.045699,20230825,OUTCOME_LABEL_ONLY
20230531,000821,0.137298,-0.110617,20230825,OUTCOME_LABEL_ONLY
20230531,000822,0.03653,0.031963,20230825,OUTCOME_LABEL_ONLY
20230531,000823,-0.02268,-0.116495,20230825,OUTCOME_LABEL_ONLY
20230531,000825,-0.027638,0.005025,20230825,OUTCOME_LABEL_ONLY
20230531,000826,-0.075658,0.417763,20230825,OUTCOME_LABEL_ONLY
20230531,000828,-0.028662,0.0138,20230825,OUTCOME_LABEL_ONLY
20230531,000829,-0.103175,-0.21627,20230825,OUTCOME_LABEL_ONLY
20230531,000830,-0.00189,-0.059546,20230825,OUTCOME_LABEL_ONLY
20230531,000831,-0.051282,-0.1125,20230825,OUTCOME_LABEL_ONLY
20230531,000833,-0.009105,-0.088012,20230825,OUTCOME_LABEL_ONLY
20230531,000837,0.360067,-0.022556,20230825,OUTCOME_LABEL_ONLY
20230531,000838,0.123209,0.083095,20230825,OUTCOME_LABEL_ONLY
20230531,000839,0.082902,0.176166,20230825,OUTCOME_LABEL_ONLY
20230531,000848,0.041176,-0.008235,20230825,OUTCOME_LABEL_ONLY
20230531,000850,0.002703,0.056757,20230825,OUTCOME_LABEL_ONLY
20230531,000852,0.031564,-0.004304,20230825,OUTCOME_LABEL_ONLY
20230531,000856,0.058537,0.060976,20230825,OUTCOME_LABEL_ONLY
20230531,000858,0.014828,0.002296,20230825,OUTCOME_LABEL_ONLY
20230531,000859,-0.008016,-0.02004,20230825,OUTCOME_LABEL_ONLY
20230531,000860,0.094186,-0.172783,20230825,OUTCOME_LABEL_ONLY
20230531,000862,0.015915,-0.128647,20230825,OUTCOME_LABEL_ONLY
20230531,000863,0.016901,0.0,20230825,OUTCOME_LABEL_ONLY
20230531,000868,0.079612,-0.038835,20230825,OUTCOME_LABEL_ONLY
20230531,000869,0.011881,0.022442,20230825,OUTCOME_LABEL_ONLY
20230531,000875,-0.046018,-0.130973,20230825,OUTCOME_LABEL_ONLY
20230531,000876,0.03638,0.047028,20230825,OUTCOME_LABEL_ONLY
20230531,000877,-0.044601,-0.080986,20230825,OUTCOME_LABEL_ONLY
20230531,000878,0.013761,0.037615,20230825,OUTCOME_LABEL_ONLY
20230531,000880,0.108445,-0.069098,20230825,OUTCOME_LABEL_ONLY
20230531,000881,0.036524,,20230825,OUTCOME_LABEL_ONLY
20230531,000882,-0.017964,0.107784,20230825,OUTCOME_LABEL_ONLY
20230531,000883,-0.04,-0.082105,20230825,OUTCOME_LABEL_ONLY
20230531,000885,-0.0015,-0.149287,20230825,OUTCOME_LABEL_ONLY
20230531,000886,-0.027027,-0.065637,20230825,OUTCOME_LABEL_ONLY
20230531,000887,0.087209,-0.046512,20230825,OUTCOME_LABEL_ONLY
20230531,000888,0.025962,-0.089526,20230825,OUTCOME_LABEL_ONLY
20230531,000889,0.181208,0.322148,20230825,OUTCOME_LABEL_ONLY
20230531,000890,-0.056604,0.080189,20230825,OUTCOME_LABEL_ONLY
20230531,000892,0.018692,-0.063084,20230825,OUTCOME_LABEL_ONLY
20230531,000893,-0.008214,0.191094,20230825,OUTCOME_LABEL_ONLY
20230531,000895,-0.003662,0.050854,20230825,OUTCOME_LABEL_ONLY
20230531,000897,-0.010417,0.385417,20230825,OUTCOME_LABEL_ONLY
20230531,000898,-0.014184,-0.003546,20230825,OUTCOME_LABEL_ONLY
20230531,000899,-0.020856,-0.149286,20230825,OUTCOME_LABEL_ONLY
20230531,000900,-0.038186,0.0,20230825,OUTCOME_LABEL_ONLY
20230531,000901,0.077543,-0.073515,20230825,OUTCOME_LABEL_ONLY
20230531,000902,-0.008679,0.067502,20230825,OUTCOME_LABEL_ONLY
20230531,000903,-0.016667,0.108333,20230825,OUTCOME_LABEL_ONLY
20230531,000905,0.033201,-0.018592,20230825,OUTCOME_LABEL_ONLY
20230531,000906,-0.020856,-0.12404,20230825,OUTCOME_LABEL_ONLY
20230531,000908,-0.109155,0.038732,20230825,OUTCOME_LABEL_ONLY
20230531,000909,0.101083,0.032491,20230825,OUTCOME_LABEL_ONLY
20230531,000910,0.007742,-0.005161,20230825,OUTCOME_LABEL_ONLY
20230531,000911,-0.019368,-0.056065,20230825,OUTCOME_LABEL_ONLY
20230531,000912,0.026906,-0.008969,20230825,OUTCOME_LABEL_ONLY
20230531,000913,-0.011924,-0.233062,20230825,OUTCOME_LABEL_ONLY
20230531,000915,-0.07351,-0.206616,20230825,OUTCOME_LABEL_ONLY
20230531,000917,0.196399,-0.011457,20230825,OUTCOME_LABEL_ONLY
20230531,000919,-0.04401,-0.07335,20230825,OUTCOME_LABEL_ONLY
20230531,000920,0.092873,0.048596,20230825,OUTCOME_LABEL_ONLY
20230531,000921,0.136172,-0.037521,20230825,OUTCOME_LABEL_ONLY
20230531,000922,-0.009782,-0.148984,20230825,OUTCOME_LABEL_ONLY
20230531,000923,0.078275,0.107827,20230825,OUTCOME_LABEL_ONLY
20230531,000925,0.023457,-0.125926,20230825,OUTCOME_LABEL_ONLY
20230531,000926,0.027027,0.176904,20230825,OUTCOME_LABEL_ONLY
20230531,000927,-0.041379,-0.068966,20230825,OUTCOME_LABEL_ONLY
20230531,000928,0.062775,-0.103524,20230825,OUTCOME_LABEL_ONLY
20230531,000929,0.063043,-0.013043,20230825,OUTCOME_LABEL_ONLY
20230531,000930,0.022727,-0.108586,20230825,OUTCOME_LABEL_ONLY
20230531,000931,-0.052632,-0.021382,20230825,OUTCOME_LABEL_ONLY
20230531,000932,-0.018519,0.207819,20230825,OUTCOME_LABEL_ONLY
20230531,000933,0.017214,0.168232,20230825,OUTCOME_LABEL_ONLY
20230531,000935,-0.014628,-0.063195,20230825,OUTCOME_LABEL_ONLY
20230531,000936,0.917241,0.227586,20230825,OUTCOME_LABEL_ONLY
20230531,000937,-0.122421,-0.13205,20230825,OUTCOME_LABEL_ONLY
20230531,000938,-0.023605,-0.25138,20230825,OUTCOME_LABEL_ONLY
20230531,000948,-0.131105,-0.011825,20230825,OUTCOME_LABEL_ONLY
20230531,000949,0.00627,0.003135,20230825,OUTCOME_LABEL_ONLY
20230531,000950,-0.084354,-0.262585,20230825,OUTCOME_LABEL_ONLY
20230531,000951,0.164478,0.097443,20230825,OUTCOME_LABEL_ONLY
20230531,000952,0.100567,0.005666,20230825,OUTCOME_LABEL_ONLY
20230531,000953,-0.007533,-0.028249,20230825,OUTCOME_LABEL_ONLY
20230531,000955,-0.020455,0.040909,20230825,OUTCOME_LABEL_ONLY
20230531,000957,0.092037,0.004137,20230825,OUTCOME_LABEL_ONLY
20230531,000958,-0.048352,-0.061538,20230825,OUTCOME_LABEL_ONLY
20230531,000959,-0.016854,0.070225,20230825,OUTCOME_LABEL_ONLY
20230531,000960,0.09353,-0.011252,20230825,OUTCOME_LABEL_ONLY
20230531,000962,0.142724,0.026119,20230825,OUTCOME_LABEL_ONLY
20230531,000963,0.113765,-0.04982,20230825,OUTCOME_LABEL_ONLY
20230531,000965,-0.012469,0.017456,20230825,OUTCOME_LABEL_ONLY
20230531,000966,0.0,-0.12724,20230825,OUTCOME_LABEL_ONLY
20230531,000967,-0.023211,-0.061896,20230825,OUTCOME_LABEL_ONLY
20230531,000968,-0.027027,-0.055341,20230825,OUTCOME_LABEL_ONLY
20230531,000969,0.054566,-0.034521,20230825,OUTCOME_LABEL_ONLY
20230531,000970,0.085521,-0.112616,20230825,OUTCOME_LABEL_ONLY
20230531,000972,-0.014535,0.081395,20230825,OUTCOME_LABEL_ONLY
20230531,000973,0.0,-0.004484,20230825,OUTCOME_LABEL_ONLY
20230531,000975,-0.096525,0.08417,20230825,OUTCOME_LABEL_ONLY
20230531,000977,0.08842,-0.159785,20230825,OUTCOME_LABEL_ONLY
20230531,000978,0.00534,0.020027,20230825,OUTCOME_LABEL_ONLY
20230531,000980,-0.031496,0.318898,20230825,OUTCOME_LABEL_ONLY
20230531,000981,-0.083832,-0.107784,20230825,OUTCOME_LABEL_ONLY
20230531,000983,-0.076142,-0.17665,20230825,OUTCOME_LABEL_ONLY
20230531,000985,0.067897,0.000659,20230825,OUTCOME_LABEL_ONLY
20230531,000987,-0.060651,0.026627,20230825,OUTCOME_LABEL_ONLY
20230531,000988,0.095705,-0.160277,20230825,OUTCOME_LABEL_ONLY
20230531,000989,0.024426,-0.214656,20230825,OUTCOME_LABEL_ONLY
20230531,000990,-0.034221,-0.019011,20230825,OUTCOME_LABEL_ONLY
20230531,000993,0.091078,-0.101301,20230825,OUTCOME_LABEL_ONLY
20230531,000995,-0.04,-0.05589,20230825,OUTCOME_LABEL_ONLY
20230531,000997,0.016129,-0.06129,20230825,OUTCOME_LABEL_ONLY
20230531,000998,0.047067,0.042974,20230825,OUTCOME_LABEL_ONLY
20230531,000999,-0.071341,-0.291947,20230825,OUTCOME_LABEL_ONLY
20230531,001201,0.033462,0.014157,20230825,OUTCOME_LABEL_ONLY
20230531,001202,0.014433,0.008935,20230825,OUTCOME_LABEL_ONLY
20230531,001203,-0.026293,-0.091148,20230825,OUTCOME_LABEL_ONLY
20230531,001205,0.051015,-0.073799,20230825,OUTCOME_LABEL_ONLY
20230531,001206,-0.021164,0.011905,20230825,OUTCOME_LABEL_ONLY
20230531,001207,0.1,-0.026316,20230825,OUTCOME_LABEL_ONLY
20230531,001208,-0.004202,-0.069328,20230825,OUTCOME_LABEL_ONLY
20230531,001209,0.153497,0.054404,20230825,OUTCOME_LABEL_ONLY
20230531,001210,-0.161001,-0.252895,20230825,OUTCOME_LABEL_ONLY
20230531,001211,0.002285,-0.052559,20230825,OUTCOME_LABEL_ONLY
20230531,001212,-0.038926,-0.100039,20230825,OUTCOME_LABEL_ONLY
20230531,001213,-0.035011,-0.059081,20230825,OUTCOME_LABEL_ONLY
20230531,001215,0.022923,-0.030154,20230825,OUTCOME_LABEL_ONLY
20230531,001216,0.012308,-0.090769,20230825,OUTCOME_LABEL_ONLY
20230531,001217,0.005181,-0.053541,20230825,OUTCOME_LABEL_ONLY
20230531,001218,-0.014815,-0.071024,20230825,OUTCOME_LABEL_ONLY
20230531,001219,-0.236181,-0.238275,20230825,OUTCOME_LABEL_ONLY
20230531,001222,-0.296279,-0.391628,20230825,OUTCOME_LABEL_ONLY
20230531,001223,0.366421,0.248836,20230825,OUTCOME_LABEL_ONLY
20230531,001225,-0.009293,-0.145883,20230825,OUTCOME_LABEL_ONLY
20230531,001226,0.086957,-0.006058,20230825,OUTCOME_LABEL_ONLY
20230531,001227,-0.003484,0.062718,20230825,OUTCOME_LABEL_ONLY
20230531,001228,-0.010046,-0.085781,20230825,OUTCOME_LABEL_ONLY
20230531,001229,-0.018278,-0.183373,20230825,OUTCOME_LABEL_ONLY
20230531,001230,-0.029307,-0.000396,20230825,OUTCOME_LABEL_ONLY
20230531,001231,0.06443,-0.015213,20230825,OUTCOME_LABEL_ONLY
20230531,001234,0.051176,0.342093,20230825,OUTCOME_LABEL_ONLY
20230531,001236,-0.001953,-0.166016,20230825,OUTCOME_LABEL_ONLY
20230531,001238,0.03977,-0.0981,20230825,OUTCOME_LABEL_ONLY
20230531,001255,-0.039798,-0.196977,20230825,OUTCOME_LABEL_ONLY
20230531,001256,0.013216,-0.0837,20230825,OUTCOME_LABEL_ONLY
20230531,001258,-0.04431,-0.190332,20230825,OUTCOME_LABEL_ONLY
20230531,001259,0.013509,-0.071701,20230825,OUTCOME_LABEL_ONLY
20230531,001260,0.008447,-0.100892,20230825,OUTCOME_LABEL_ONLY
20230531,001266,0.085981,-0.091215,20230825,OUTCOME_LABEL_ONLY
20230531,001267,-0.003571,0.003571,20230825,OUTCOME_LABEL_ONLY
20230531,001268,0.045967,-0.093736,20230825,OUTCOME_LABEL_ONLY
20230531,001269,-0.147972,-0.420394,20230825,OUTCOME_LABEL_ONLY
20230531,001270,0.149592,0.02423,20230825,OUTCOME_LABEL_ONLY
20230531,001278,0.025,-0.150862,20230825,OUTCOME_LABEL_ONLY
20230531,001282,0.060606,-0.172608,20230825,OUTCOME_LABEL_ONLY
20230531,001283,-0.011464,-0.085977,20230825,OUTCOME_LABEL_ONLY
20230531,001286,-0.038462,-0.148352,20230825,OUTCOME_LABEL_ONLY
20230531,001287,-0.115287,-0.170064,20230825,OUTCOME_LABEL_ONLY
20230531,001288,-0.028777,-0.15776,20230825,OUTCOME_LABEL_ONLY
20230531,001289,0.082251,-0.099567,20230825,OUTCOME_LABEL_ONLY
20230531,001296,0.006226,0.032088,20230825,OUTCOME_LABEL_ONLY
20230531,001298,0.014344,-0.158607,20230825,OUTCOME_LABEL_ONLY
20230531,001299,-0.02801,0.196663,20230825,OUTCOME_LABEL_ONLY
20230531,001300,-0.028309,-0.132364,20230825,OUTCOME_LABEL_ONLY
20230531,001301,-0.13075,-0.195739,20230825,OUTCOME_LABEL_ONLY
20230531,001308,-0.030367,-0.154661,20230825,OUTCOME_LABEL_ONLY
20230531,001309,-0.012005,-0.271221,20230825,OUTCOME_LABEL_ONLY
20230531,001311,-0.263435,-0.390791,20230825,OUTCOME_LABEL_ONLY
20230531,001313,-0.111361,0.021372,20230825,OUTCOME_LABEL_ONLY
20230531,001314,-0.063773,-0.124004,20230825,OUTCOME_LABEL_ONLY
20230531,001316,-0.079753,-0.156049,20230825,OUTCOME_LABEL_ONLY
20230531,001317,0.029576,-0.03683,20230825,OUTCOME_LABEL_ONLY
20230531,001318,0.015766,0.025526,20230825,OUTCOME_LABEL_ONLY
20230531,001319,0.055919,-0.046348,20230825,OUTCOME_LABEL_ONLY
20230531,001322,0.035891,-0.105817,20230825,OUTCOME_LABEL_ONLY
20230531,001323,0.135027,0.146725,20230825,OUTCOME_LABEL_ONLY
20230531,001324,-0.038164,0.326215,20230825,OUTCOME_LABEL_ONLY
20230531,001328,-0.069787,0.026099,20230825,OUTCOME_LABEL_ONLY
20230531,001330,0.026549,-0.123894,20230825,OUTCOME_LABEL_ONLY
20230531,001331,-0.315474,-0.352567,20230825,OUTCOME_LABEL_ONLY
20230531,001332,-0.087904,-0.215659,20230825,OUTCOME_LABEL_ONLY
20230531,001333,-0.035687,-0.129317,20230825,OUTCOME_LABEL_ONLY
20230531,001336,-0.025087,-0.101045,20230825,OUTCOME_LABEL_ONLY
20230531,001337,-0.127401,-0.094633,20230825,OUTCOME_LABEL_ONLY
20230531,001338,0.058553,-0.128588,20230825,OUTCOME_LABEL_ONLY
20230630,000001,0.091719,0.00089,20230922,OUTCOME_LABEL_ONLY
20230630,000002,0.086305,-0.044936,20230922,OUTCOME_LABEL_ONLY
20230630,000004,0.211148,0.087869,20230922,OUTCOME_LABEL_ONLY
20230630,000006,0.141876,0.070938,20230922,OUTCOME_LABEL_ONLY
20230630,000007,0.098434,0.029083,20230922,OUTCOME_LABEL_ONLY
20230630,000008,0.025424,0.033898,20230922,OUTCOME_LABEL_ONLY
20230630,000009,-0.036454,-0.14913,20230922,OUTCOME_LABEL_ONLY
