rebalance_date,ticker,short_rank,medium_rank,rank_acceleration,turnover,price_momentum_20d,price_momentum_60d,known_at_max,feature_source_mode
20230731,000002,0.077739,0.020067,0.0577,0.022603,0.077739,0.020067,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000004,0.289949,0.699048,-0.4091,0.185009,0.289949,0.699048,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000006,0.156109,0.053608,0.1025,0.045293,0.156109,0.053608,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000007,0.017058,-0.124771,0.1418,0.008226,0.017058,-0.124771,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000008,0.033755,-0.016064,0.0498,0.014373,0.033755,-0.016064,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000009,-0.042394,0.092979,-0.1354,0.011302,-0.042394,0.092979,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000010,0.340426,0.206897,0.1335,0.225777,0.340426,0.206897,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000011,0.109574,0.058883,0.0507,0.023156,0.109574,0.058883,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000012,0.011532,-0.059724,0.0713,0.009285,0.011532,-0.059724,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000014,0.271231,0.446746,-0.1755,0.201625,0.271231,0.446746,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000016,-0.00211,-0.018672,0.0166,0.00899,-0.00211,-0.018672,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000017,0.089041,0.096552,-0.0075,0.023111,0.089041,0.096552,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000019,0.091031,0.058442,0.0326,0.073621,0.091031,0.058442,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000020,0.047079,0.223014,-0.1759,0.019875,0.047079,0.223014,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000021,-0.004604,0.158333,-0.1629,0.031324,-0.004604,0.158333,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000025,-0.055041,0.015222,-0.0703,0.017119,-0.055041,0.015222,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000026,0.018946,0.043882,-0.0249,0.012248,0.018946,0.043882,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000027,0.033083,0.050459,-0.0174,0.006588,0.033083,0.050459,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000028,-0.133684,-0.460313,0.3266,0.014818,-0.133684,-0.460313,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000029,0.106716,0.11803,-0.0113,0.010832,0.106716,0.11803,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000030,0.088063,0.177966,-0.0899,0.005908,0.088063,0.177966,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000031,0.19407,0.156658,0.0374,0.009391,0.19407,0.156658,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000032,-0.095382,-0.026948,-0.0684,0.023756,-0.095382,-0.026948,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000034,-0.112562,-0.078755,-0.0338,0.019452,-0.112562,-0.078755,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000035,0.168467,0.14135,0.0271,0.026726,0.168467,0.14135,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000036,0.073171,0.075795,-0.0026,0.018012,0.073171,0.075795,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000037,-0.181323,0.402667,-0.584,0.03924,-0.181323,0.402667,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000039,0.055714,0.054208,0.0015,0.007318,0.055714,0.054208,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000042,0.122853,0.010702,0.1122,0.013912,0.122853,0.010702,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000045,-0.037615,0.047952,-0.0856,0.006391,-0.037615,0.047952,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000048,0.060621,-0.049315,0.1099,0.01697,0.060621,-0.049315,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000049,-0.01714,-0.023996,0.0069,0.012821,-0.01714,-0.023996,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000050,0.012973,0.05637,-0.0434,0.004185,0.012973,0.05637,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000055,0.061602,0.044444,0.0172,0.033081,0.061602,0.044444,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000056,0.080729,-0.018913,0.0996,0.043314,0.080729,-0.018913,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000058,0.098884,0.093651,0.0052,0.012457,0.098884,0.093651,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000059,0.025197,-0.07265,0.0978,0.011616,0.025197,-0.07265,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000060,0.194617,0.124756,0.0699,0.016846,0.194617,0.124756,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000061,0.171901,0.067771,0.1041,0.008067,0.171901,0.067771,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000062,0.04087,-0.0025,0.0434,0.004819,0.04087,-0.0025,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000063,-0.134807,0.164139,-0.2989,0.015083,-0.134807,0.164139,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000065,0.023899,-0.156914,0.1808,0.042048,0.023899,-0.156914,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000066,-0.148714,0.112625,-0.2613,0.012242,-0.148714,0.112625,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000068,0.181518,0.101538,0.08,0.009865,0.181518,0.101538,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000069,0.093541,0.010288,0.0833,0.010304,0.093541,0.010288,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000070,-0.125268,0.02381,-0.1491,0.016365,-0.125268,0.02381,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000078,-0.003106,-0.080229,0.0771,0.004436,-0.003106,-0.080229,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000088,0.05123,-0.062157,0.1134,0.003894,0.05123,-0.062157,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000089,0.033755,0.005472,0.0283,0.007256,0.033755,0.005472,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000090,0.210216,0.111913,0.0983,0.086539,0.210216,0.111913,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000096,0.059406,0.02515,0.0343,0.003041,0.059406,0.02515,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000099,-0.068894,0.156939,-0.2258,0.020105,-0.068894,0.156939,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000100,0.077889,0.094388,-0.0165,0.011881,0.077889,0.094388,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000151,-0.052867,0.020867,-0.0737,0.038819,-0.052867,0.020867,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000153,-0.023303,-0.054902,0.0316,0.028527,-0.023303,-0.054902,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000155,0.006211,-0.008838,0.015,0.009449,0.006211,-0.008838,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000156,0.025375,-0.111888,0.1373,0.007891,0.025375,-0.111888,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000157,0.022255,0.047112,-0.0249,0.006024,0.022255,0.047112,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000158,-0.126367,0.031564,-0.1579,0.048276,-0.126367,0.031564,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000159,-0.019858,-0.090789,0.0709,0.01303,-0.019858,-0.090789,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000166,0.083871,0.079229,0.0046,0.0098,0.083871,0.079229,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000301,0.051046,0.000797,0.0502,0.007844,0.051046,0.000797,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000333,0.004402,0.048427,-0.044,0.004725,0.004402,0.048427,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000338,0.02405,0.041831,-0.0178,0.014559,0.02405,0.041831,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000400,-0.006562,0.005312,-0.0119,0.01414,-0.006562,0.005312,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000401,0.093708,-0.016847,0.1106,0.011394,0.093708,-0.016847,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000402,0.129103,0.066116,0.063,0.01472,0.129103,0.066116,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000403,0.001501,-0.066231,0.0677,0.005229,0.001501,-0.066231,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000404,-0.027778,-0.024927,-0.0029,0.026204,-0.027778,-0.024927,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000407,0.040984,0.01061,0.0304,0.007622,0.040984,0.01061,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000408,0.045632,0.055726,-0.0101,0.008271,0.045632,0.055726,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000409,-0.108163,0.009238,-0.1174,0.013308,-0.108163,0.009238,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000410,-0.003686,0.168588,-0.1723,0.007358,-0.003686,0.168588,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000411,0.058629,0.002346,0.0563,0.013094,0.058629,0.002346,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000415,0.140187,0.056277,0.0839,0.0121,0.140187,0.056277,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000417,0.244726,0.184739,0.06,0.034315,0.244726,0.184739,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000419,0.176577,0.176577,0.0,0.076028,0.176577,0.176577,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000420,0.016393,-0.085995,0.1024,0.007377,0.016393,-0.085995,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000421,-0.001818,0.10241,-0.1042,0.018555,-0.001818,0.10241,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000422,0.103685,0.020602,0.0831,0.017238,0.103685,0.020602,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000423,-0.022391,-0.082207,0.0598,0.011809,-0.022391,-0.082207,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000425,0.053651,0.115142,-0.0615,0.013582,0.053651,0.115142,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000426,0.044944,0.080139,-0.0352,0.008926,0.044944,0.080139,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000428,0.086957,0.032609,0.0543,0.045775,0.086957,0.032609,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000429,-0.016688,-0.050805,0.0341,0.00554,-0.016688,-0.050805,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000430,0.025157,0.017478,0.0077,0.039772,0.025157,0.017478,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000488,0.04908,0.036364,0.0127,0.006562,0.04908,0.036364,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000498,0.069124,-0.111111,0.1802,0.012919,0.069124,-0.111111,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000501,0.027027,-0.087189,0.1142,0.0193,0.027027,-0.087189,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000503,0.006723,0.13447,-0.1277,0.020046,0.006723,0.13447,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000504,0.006791,-0.00919,0.016,0.003771,0.006791,-0.00919,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000505,0.090909,0.071151,0.0198,0.035134,0.090909,0.071151,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000506,0.10199,-0.080913,0.1829,0.068225,0.10199,-0.080913,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000507,0.030631,-0.015491,0.0461,0.007783,0.030631,-0.015491,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000509,0.077399,-0.041322,0.1187,0.004683,0.077399,-0.041322,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000510,-0.050736,-0.055375,0.0046,0.010349,-0.050736,-0.055375,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000513,-0.061735,0.0085,-0.0702,0.020511,-0.061735,0.0085,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000514,0.239796,0.252577,-0.0128,0.058437,0.239796,0.252577,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000516,0.048667,-0.16126,0.2099,0.018695,0.048667,-0.16126,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000517,0.07767,0.07767,0.0,0.047017,0.07767,0.07767,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000518,0.07722,-0.041237,0.1185,0.010697,0.07722,-0.041237,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000519,-0.023783,-0.035519,0.0117,0.013719,-0.023783,-0.035519,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000520,0.040268,-0.054878,0.0951,0.006882,0.040268,-0.054878,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000521,-0.147135,-0.141547,-0.0056,0.036663,-0.147135,-0.141547,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000523,0.106383,0.08982,0.0166,0.022126,0.106383,0.08982,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000524,0.015582,0.032619,-0.017,0.010903,0.015582,0.032619,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000525,-0.05449,0.181589,-0.2361,0.018427,-0.05449,0.181589,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000526,0.091418,0.534627,-0.4432,0.067061,0.091418,0.534627,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000528,0.006297,0.036316,-0.03,0.012642,0.006297,0.036316,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000529,0.070533,-0.069482,0.14,0.017874,0.070533,-0.069482,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000530,0.034483,0.17284,-0.1384,0.053857,0.034483,0.17284,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000531,-0.0271,0.043605,-0.0707,0.008621,-0.0271,0.043605,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000532,0.064022,0.079597,-0.0156,0.036784,0.064022,0.079597,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000533,0.021176,0.053398,-0.0322,0.015652,0.021176,0.053398,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000534,-0.19293,-0.21777,0.0248,0.014654,-0.19293,-0.21777,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000536,0.087432,0.010152,0.0773,0.014653,0.087432,0.010152,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000537,0.022951,0.060323,-0.0374,0.003528,0.022951,0.060323,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000538,0.016811,-0.090095,0.1069,0.006932,0.016811,-0.090095,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000539,-0.057819,0.149038,-0.2069,0.011968,-0.057819,0.149038,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000541,-0.017575,0.052731,-0.0703,0.006948,-0.017575,0.052731,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000543,-0.078512,0.19678,-0.2753,0.011787,-0.078512,0.19678,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000544,0.089431,0.146933,-0.0575,0.016513,0.089431,0.146933,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000545,0.081356,-0.015432,0.0968,0.015354,0.081356,-0.015432,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000546,0.046338,-0.185099,0.2314,0.010755,0.046338,-0.185099,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000547,-0.037037,-0.008247,-0.0288,0.009063,-0.037037,-0.008247,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000548,0.083164,0.072289,0.0109,0.031472,0.083164,0.072289,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000550,0.387943,0.428467,-0.0405,0.092767,0.387943,0.428467,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000551,-0.029038,0.104231,-0.1333,0.016461,-0.029038,0.104231,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000552,0.005917,-0.014493,0.0204,0.013686,0.005917,-0.014493,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000553,0.020024,0.016432,0.0036,0.00255,0.020024,0.016432,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000554,0.031579,0.038869,-0.0073,0.022914,0.031579,0.038869,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000555,-0.061325,-0.077912,0.0166,0.006959,-0.061325,-0.077912,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000557,0.024345,-0.088333,0.1127,0.004986,0.024345,-0.088333,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000558,0.108553,0.146259,-0.0377,0.03063,0.108553,0.146259,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000559,0.02011,0.085603,-0.0655,0.006171,0.02011,0.085603,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000560,0.166052,-0.006289,0.1723,0.088785,0.166052,-0.006289,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000561,-0.074038,0.019048,-0.0931,0.021995,-0.074038,0.019048,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000563,0.106796,0.017857,0.0889,0.029564,0.106796,0.017857,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000564,0.008547,-0.186207,0.1948,0.013475,0.008547,-0.186207,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000565,0.067029,0.051786,0.0152,0.005817,0.067029,0.051786,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000566,-0.018,-0.057582,0.0396,0.010535,-0.018,-0.057582,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000567,0.024903,-0.303175,0.3281,0.004022,0.024903,-0.303175,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000568,0.106009,0.090108,0.0159,0.007247,0.106009,0.090108,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000570,0.055856,0.186235,-0.1304,0.034712,0.055856,0.186235,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000571,-0.050909,0.191781,-0.2427,0.028915,-0.050909,0.191781,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000572,0.308756,0.211087,0.0977,0.063668,0.308756,0.211087,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000573,0.166181,0.111111,0.0551,0.100456,0.166181,0.111111,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000576,-0.026242,-0.008588,-0.0177,0.007819,-0.026242,-0.008588,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000581,0.126024,0.068141,0.0579,0.020591,0.126024,0.068141,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000582,0.070404,-0.080627,0.151,0.006266,0.070404,-0.080627,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000586,0.000681,0.309269,-0.3086,0.035491,0.000681,0.309269,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000589,0.225577,0.189655,0.0359,0.02529,0.225577,0.189655,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000590,0.003417,-0.007883,0.0113,0.013097,0.003417,-0.007883,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000591,-0.035088,-0.055794,0.0207,0.008637,-0.035088,-0.055794,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000592,0.065041,0.07377,-0.0087,0.031122,0.065041,0.07377,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000593,0.07489,0.078056,-0.0032,0.015269,0.07489,0.078056,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000595,-0.055838,0.012704,-0.0685,0.020184,-0.055838,0.012704,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000596,0.064593,-0.069009,0.1336,0.007605,0.064593,-0.069009,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000597,0.020992,-0.091681,0.1127,0.006489,0.020992,-0.091681,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000598,0.036697,0.06203,-0.0253,0.003805,0.036697,0.06203,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000599,0.04388,0.083933,-0.0401,0.013375,0.04388,0.083933,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000600,-0.108723,0.148208,-0.2569,0.02416,-0.108723,0.148208,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000601,0.0,0.004386,-0.0044,0.006051,0.0,0.004386,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000603,0.045271,-0.234005,0.2793,0.02434,0.045271,-0.234005,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000605,0.040435,0.093137,-0.0527,0.012021,0.040435,0.093137,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000607,0.023952,-0.173913,0.1979,0.014426,0.023952,-0.173913,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000608,0.20073,0.142361,0.0584,0.058236,0.20073,0.142361,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000609,0.233546,0.202899,0.0306,0.261444,0.233546,0.202899,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000610,0.052394,0.097532,-0.0451,0.210395,0.052394,0.097532,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000612,0.073922,0.02549,0.0484,0.010625,0.073922,0.02549,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000615,-0.167102,-0.287946,0.1208,0.033615,-0.167102,-0.287946,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000617,0.0,-0.042691,0.0427,0.014058,0.0,-0.042691,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000619,0.086677,0.057812,0.0289,0.024113,0.086677,0.057812,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000620,0.047904,0.029412,0.0185,0.017573,0.047904,0.029412,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000623,0.087282,-0.000573,0.0879,0.027248,0.087282,-0.000573,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000625,0.159074,0.335833,-0.1768,0.06725,0.159074,0.335833,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000626,0.052632,-0.025579,0.0782,0.008133,0.052632,-0.025579,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000628,0.030973,0.104265,-0.0733,0.021273,0.030973,0.104265,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000629,0.024938,-0.026066,0.051,0.008107,0.024938,-0.026066,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000630,0.083333,-0.021084,0.1044,0.010926,0.083333,-0.021084,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000631,0.129825,-0.021277,0.1511,0.007138,0.129825,-0.021277,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000632,0.103044,0.100467,0.0026,0.037347,0.103044,0.100467,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000633,0.02886,-0.31705,0.3459,0.015747,0.02886,-0.31705,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000635,-0.037383,0.028857,-0.0662,0.011784,-0.037383,0.028857,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000636,0.034951,0.023033,0.0119,0.010668,0.034951,0.023033,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000637,-0.031609,-0.246085,0.2145,0.007839,-0.031609,-0.246085,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000638,0.18543,0.181518,0.0039,0.167881,0.18543,0.181518,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000639,0.014925,-0.02459,0.0395,0.0101,0.014925,-0.02459,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000650,0.064103,-0.014837,0.0789,0.0322,0.064103,-0.014837,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000651,0.036364,0.094297,-0.0579,0.006414,0.036364,0.094297,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000652,0.090692,0.070258,0.0204,0.029869,0.090692,0.070258,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000655,0.083851,0.02346,0.0604,0.005688,0.083851,0.02346,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000656,1.081967,0.660131,0.4218,0.252409,1.081967,0.660131,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000657,0.055498,-0.214832,0.2703,0.014097,0.055498,-0.214832,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000659,0.186567,0.039216,0.1474,0.009148,0.186567,0.039216,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000661,0.054771,-0.096046,0.1508,0.020221,0.054771,-0.096046,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000663,-0.101921,0.129202,-0.2311,0.030867,-0.101921,0.129202,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000665,0.024823,-0.055556,0.0804,0.022949,0.024823,-0.055556,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000668,0.025022,0.042105,-0.0171,0.013275,0.025022,0.042105,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000669,0.095506,0.054054,0.0415,0.008306,0.095506,0.054054,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000670,0.077544,-0.074896,0.1524,0.123402,0.077544,-0.074896,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000672,0.12987,-0.071174,0.201,0.017283,0.12987,-0.071174,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000676,-0.067626,-0.04142,-0.0262,0.013956,-0.067626,-0.04142,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000677,0.07326,0.046429,0.0268,0.011264,0.07326,0.046429,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000678,-0.212838,0.344231,-0.5571,0.065941,-0.212838,0.344231,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000679,0.178641,0.176357,0.0023,0.131105,0.178641,0.176357,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000680,-0.068063,0.155844,-0.2239,0.010546,-0.068063,0.155844,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000681,-0.083596,0.032583,-0.1162,0.043602,-0.083596,0.032583,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000682,-0.058342,0.029083,-0.0874,0.011375,-0.058342,0.029083,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000683,0.035912,0.033058,0.0029,0.013746,0.035912,0.033058,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000685,0.056063,0.060209,-0.0041,0.017028,0.056063,0.060209,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000686,0.129707,0.049223,0.0805,0.041021,0.129707,0.049223,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000688,-0.043366,-0.154946,0.1116,0.00388,-0.043366,-0.154946,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000690,-0.095967,-0.046921,-0.049,0.018041,-0.095967,-0.046921,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000691,0.130734,0.211302,-0.0806,0.031953,0.130734,0.211302,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000692,-0.030888,-0.093863,0.063,0.002896,-0.030888,-0.093863,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000695,-0.009615,-0.087253,0.0776,0.010787,-0.009615,-0.087253,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000697,-0.028346,-0.073574,0.0452,0.007489,-0.028346,-0.073574,20230731,REAL_HISTORICAL_PRICE_BARS
20230731,000698,0.052885,-0.002278,0.0552,0.010157,0.052885,-0.002278,20230731,REAL_HISTORICAL_PRICE_BARS
