ticker,trade_date,open,high,low,close,volume,amount,source_name,source_type,source_file,source_hash,as_of_date,adjusted
002050,20240410,21.89,21.98,21.32,21.44,369480.74,797442.525,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240411,21.34,21.67,21.03,21.21,349299.37,743993.681,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240412,21.21,21.4,20.81,20.87,323744.66,681635.037,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240415,20.75,21.68,20.71,21.5,475031.23,1010917.214,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240416,21.56,21.56,20.74,20.78,430469.51,905233.599,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240417,20.86,21.46,20.6,20.9,727586.64,1522068.722,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240418,20.85,22.05,20.35,21.65,868452.41,1860076.342,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240419,21.43,21.45,20.69,20.82,502664.12,1056405.868,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240422,20.53,20.88,20.21,20.39,511875.73,1051411.497,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240423,20.01,21.27,20.01,21.06,567797.16,1181612.601,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240424,21.8,22.47,21.75,21.94,857477.5,1895862.813,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240425,21.84,22.1,21.5,21.84,358078.0,782844.94,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240426,21.75,22.28,21.7,22.16,433707.26,958182.752,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240429,22.66,23.04,22.08,22.67,749869.36,1695541.033,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240430,22.22,22.79,21.61,21.91,713062.7,1580659.4,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240506,22.35,22.86,22.29,22.58,666867.55,1506112.399,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240507,22.6,22.67,22.26,22.41,381567.68,855451.536,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240508,22.41,22.43,21.87,21.87,293278.0,646421.547,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240509,21.8,22.33,21.75,22.13,300153.49,662579.07,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240510,22.15,22.19,21.48,21.57,423474.91,916721.337,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240513,21.38,21.57,20.94,21.15,391893.99,833803.841,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240514,21.35,21.62,21.25,21.43,304926.4,653402.696,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240515,21.35,22.13,21.12,21.8,398622.84,869767.312,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240516,21.85,22.01,21.41,21.69,350926.67,760686.528,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
002050,20240517,21.67,22.74,21.52,22.68,695187.94,1547380.44,tushare,LOCAL_USER_PROVIDED,data/research_db/market_data/processed/core12_daily_price_bar.csv,a0c457d1b0664de1033d0da4a6ba782578ab068f4307a0ac5c84c4fe927cfefd,2026-06-01,true
