ticker,name,sector,industry,sector_code,theme,market,list_date,source_file
600654,中安科,仓储物流,仓储物流,仓储物流,,,19901219,data/tushare/stock_basic.csv
600655,豫园股份,百货,百货,百货,,,19920902,data/tushare/stock_basic.csv
600657,信达地产,全国地产,全国地产,全国地产,,,19930524,data/tushare/stock_basic.csv
600658,电子城,园区开发,园区开发,园区开发,,,19930524,data/tushare/stock_basic.csv
600660,福耀玻璃,汽车配件,汽车配件,汽车配件,,,19930610,data/tushare/stock_basic.csv
600661,昂立教育,文教休闲,文教休闲,文教休闲,,,19930614,data/tushare/stock_basic.csv
600662,外服控股,文教休闲,文教休闲,文教休闲,,,19930614,data/tushare/stock_basic.csv
600663,陆家嘴,园区开发,园区开发,园区开发,,,19930628,data/tushare/stock_basic.csv
600664,哈药股份,化学制药,化学制药,化学制药,,,19930629,data/tushare/stock_basic.csv
600665,天地源,全国地产,全国地产,全国地产,,,19930709,data/tushare/stock_basic.csv
600666,奥瑞德,元器件,元器件,元器件,,,19930712,data/tushare/stock_basic.csv
600667,太极实业,半导体,半导体,半导体,,,19930728,data/tushare/stock_basic.csv
600668,尖峰集团,水泥,水泥,水泥,,,19930728,data/tushare/stock_basic.csv
600671,天目药业,中成药,中成药,中成药,,,19930823,data/tushare/stock_basic.csv
600673,东阳光,综合类,综合类,综合类,,,19930917,data/tushare/stock_basic.csv
600674,川投能源,水力发电,水力发电,水力发电,,,19930924,data/tushare/stock_basic.csv
600675,中华企业,区域地产,区域地产,区域地产,,,19930924,data/tushare/stock_basic.csv
600676,交运股份,汽车配件,汽车配件,汽车配件,,,19930928,data/tushare/stock_basic.csv
600678,ST金顶,水泥,水泥,水泥,,,19931008,data/tushare/stock_basic.csv
600679,上海凤凰,文教休闲,文教休闲,文教休闲,,,19931008,data/tushare/stock_basic.csv
600681,百川能源,供气供热,供气供热,供气供热,,,19931018,data/tushare/stock_basic.csv
600682,南京新百,生物制药,生物制药,生物制药,,,19931018,data/tushare/stock_basic.csv
600683,京投发展,区域地产,区域地产,区域地产,,,19931025,data/tushare/stock_basic.csv
600684,珠江股份,区域地产,区域地产,区域地产,,,19931028,data/tushare/stock_basic.csv
600685,中船防务,船舶,船舶,船舶,,,19931028,data/tushare/stock_basic.csv
600686,金龙汽车,汽车整车,汽车整车,汽车整车,,,19931108,data/tushare/stock_basic.csv
600688,上海石化,石油加工,石油加工,石油加工,,,19931108,data/tushare/stock_basic.csv
600689,上海三毛,综合类,综合类,综合类,,,19931108,data/tushare/stock_basic.csv
600690,海尔智家,家用电器,家用电器,家用电器,,,19931119,data/tushare/stock_basic.csv
600691,潞化科技,农药化肥,农药化肥,农药化肥,,,19931119,data/tushare/stock_basic.csv
600692,亚通股份,区域地产,区域地产,区域地产,,,19931119,data/tushare/stock_basic.csv
600693,东百集团,百货,百货,百货,,,19931122,data/tushare/stock_basic.csv
600694,大商股份,百货,百货,百货,,,19931122,data/tushare/stock_basic.csv
600696,*ST岩石,白酒,白酒,白酒,,,19931206,data/tushare/stock_basic.csv
600697,欧亚集团,百货,百货,百货,,,19931206,data/tushare/stock_basic.csv
600698,湖南天雁,汽车配件,汽车配件,汽车配件,,,19931206,data/tushare/stock_basic.csv
600699,均胜电子,汽车配件,汽车配件,汽车配件,,,19931206,data/tushare/stock_basic.csv
600702,舍得酒业,白酒,白酒,白酒,,,19960524,data/tushare/stock_basic.csv
600703,三安光电,半导体,半导体,半导体,,,19960528,data/tushare/stock_basic.csv
600704,物产中大,仓储物流,仓储物流,仓储物流,,,19960606,data/tushare/stock_basic.csv
600706,曲江文旅,旅游景点,旅游景点,旅游景点,,,19960516,data/tushare/stock_basic.csv
600707,彩虹股份,元器件,元器件,元器件,,,19960520,data/tushare/stock_basic.csv
600708,光明地产,全国地产,全国地产,全国地产,,,19960606,data/tushare/stock_basic.csv
600710,苏美达,商贸代理,商贸代理,商贸代理,,,19960701,data/tushare/stock_basic.csv
600711,盛屯矿业,小金属,小金属,小金属,,,19960531,data/tushare/stock_basic.csv
600712,南宁百货,百货,百货,百货,,,19960626,data/tushare/stock_basic.csv
600713,南京医药,医药商业,医药商业,医药商业,,,19960701,data/tushare/stock_basic.csv
600714,金瑞矿业,化工原料,化工原料,化工原料,,,19960606,data/tushare/stock_basic.csv
600715,文投控股,影视音像,影视音像,影视音像,,,19960701,data/tushare/stock_basic.csv
600716,凤凰股份,区域地产,区域地产,区域地产,,,19960702,data/tushare/stock_basic.csv
600717,天津港,港口,港口,港口,,,19960614,data/tushare/stock_basic.csv
600718,东软集团,软件服务,软件服务,软件服务,,,19960618,data/tushare/stock_basic.csv
600719,大连热电,供气供热,供气供热,供气供热,,,19960716,data/tushare/stock_basic.csv
600720,中交设计,建筑工程,建筑工程,建筑工程,,,19960716,data/tushare/stock_basic.csv
600721,百花医药,生物制药,生物制药,生物制药,,,19960626,data/tushare/stock_basic.csv
600722,金牛化工,化工原料,化工原料,化工原料,,,19960626,data/tushare/stock_basic.csv
600724,宁波富达,综合类,综合类,综合类,,,19960716,data/tushare/stock_basic.csv
600725,云维股份,商贸代理,商贸代理,商贸代理,,,19960702,data/tushare/stock_basic.csv
600726,华电能源,火力发电,火力发电,火力发电,,,19960701,data/tushare/stock_basic.csv
600727,鲁北化工,化工原料,化工原料,化工原料,,,19960702,data/tushare/stock_basic.csv
600728,佳都科技,软件服务,软件服务,软件服务,,,19960716,data/tushare/stock_basic.csv
600729,重百集团,百货,百货,百货,,,19960702,data/tushare/stock_basic.csv
600730,*ST高科,文教休闲,文教休闲,文教休闲,,,19960726,data/tushare/stock_basic.csv
600731,湖南海利,农药化肥,农药化肥,农药化肥,,,19960802,data/tushare/stock_basic.csv
600732,爱旭股份,电气设备,电气设备,电气设备,,,19960816,data/tushare/stock_basic.csv
600733,北汽蓝谷,汽车整车,汽车整车,汽车整车,,,19960816,data/tushare/stock_basic.csv
600734,*ST实达,软件服务,软件服务,软件服务,,,19960808,data/tushare/stock_basic.csv
600735,ST新华锦,服饰,服饰,服饰,,,19960726,data/tushare/stock_basic.csv
600736,苏州高新,园区开发,园区开发,园区开发,,,19960815,data/tushare/stock_basic.csv
600737,中粮糖业,食品,食品,食品,,,19960731,data/tushare/stock_basic.csv
600738,丽尚国潮,百货,百货,百货,,,19960802,data/tushare/stock_basic.csv
600739,辽宁成大,生物制药,生物制药,生物制药,,,19960819,data/tushare/stock_basic.csv
600740,山西焦化,焦炭加工,焦炭加工,焦炭加工,,,19960808,data/tushare/stock_basic.csv
600741,华域汽车,汽车配件,汽车配件,汽车配件,,,19960826,data/tushare/stock_basic.csv
600742,富维股份,汽车配件,汽车配件,汽车配件,,,19960826,data/tushare/stock_basic.csv
600743,华远控股,区域地产,区域地产,区域地产,,,19960909,data/tushare/stock_basic.csv
600744,华银电力,火力发电,火力发电,火力发电,,,19960905,data/tushare/stock_basic.csv
600745,*ST闻泰,半导体,半导体,半导体,,,19960828,data/tushare/stock_basic.csv
600746,江苏索普,化工原料,化工原料,化工原料,,,19960918,data/tushare/stock_basic.csv
600748,上实发展,全国地产,全国地产,全国地产,,,19960925,data/tushare/stock_basic.csv
600749,西藏旅游,旅游景点,旅游景点,旅游景点,,,19961015,data/tushare/stock_basic.csv
600750,华润江中,中成药,中成药,中成药,,,19960923,data/tushare/stock_basic.csv
600751,海航科技,水运,水运,水运,,,19960909,data/tushare/stock_basic.csv
600753,*ST海钦,商贸代理,商贸代理,商贸代理,,,19960927,data/tushare/stock_basic.csv
600754,锦江酒店,酒店餐饮,酒店餐饮,酒店餐饮,,,19961011,data/tushare/stock_basic.csv
600755,厦门国贸,仓储物流,仓储物流,仓储物流,,,19961003,data/tushare/stock_basic.csv
600756,浪潮软件,软件服务,软件服务,软件服务,,,19960923,data/tushare/stock_basic.csv
600757,长江传媒,出版业,出版业,出版业,,,19961003,data/tushare/stock_basic.csv
600758,辽宁能源,煤炭开采,煤炭开采,煤炭开采,,,19961029,data/tushare/stock_basic.csv
600759,ST洲际,石油开采,石油开采,石油开采,,,19961008,data/tushare/stock_basic.csv
600760,中航沈飞,航空,航空,航空,,,19961011,data/tushare/stock_basic.csv
600761,安徽合力,工程机械,工程机械,工程机械,,,19961009,data/tushare/stock_basic.csv
600763,通策医疗,医疗保健,医疗保健,医疗保健,,,19961030,data/tushare/stock_basic.csv
600764,中国海防,船舶,船舶,船舶,,,19961104,data/tushare/stock_basic.csv
600765,中航重机,航空,航空,航空,,,19961106,data/tushare/stock_basic.csv
600768,宁波富邦,铝,铝,铝,,,19961111,data/tushare/stock_basic.csv
600769,祥龙电业,水务,水务,水务,,,19961101,data/tushare/stock_basic.csv
600770,综艺股份,综合类,综合类,综合类,,,19961120,data/tushare/stock_basic.csv
600771,广誉远,中成药,中成药,中成药,,,19961105,data/tushare/stock_basic.csv
600773,西藏城投,区域地产,区域地产,区域地产,,,19961108,data/tushare/stock_basic.csv
600774,汉商集团,化学制药,化学制药,化学制药,,,19961108,data/tushare/stock_basic.csv
600775,南京熊猫,通信设备,通信设备,通信设备,,,19961118,data/tushare/stock_basic.csv
600776,东方通信,通信设备,通信设备,通信设备,,,19961126,data/tushare/stock_basic.csv
600777,*ST新潮,石油开采,石油开采,石油开采,,,19961121,data/tushare/stock_basic.csv
600778,友好集团,百货,百货,百货,,,19961203,data/tushare/stock_basic.csv
600779,水井坊,白酒,白酒,白酒,,,19961206,data/tushare/stock_basic.csv
600780,通宝能源,火力发电,火力发电,火力发电,,,19961205,data/tushare/stock_basic.csv
600782,新钢股份,普钢,普钢,普钢,,,19961225,data/tushare/stock_basic.csv
600783,鲁信创投,专用机械,专用机械,专用机械,,,19961225,data/tushare/stock_basic.csv
600784,鲁银投资,综合类,综合类,综合类,,,19961225,data/tushare/stock_basic.csv
600785,新华百货,百货,百货,百货,,,19970108,data/tushare/stock_basic.csv
600787,中储股份,仓储物流,仓储物流,仓储物流,,,19970121,data/tushare/stock_basic.csv
600789,鲁抗医药,化学制药,化学制药,化学制药,,,19970226,data/tushare/stock_basic.csv
600790,轻纺城,商品城,商品城,商品城,,,19970228,data/tushare/stock_basic.csv
600791,京能置业,全国地产,全国地产,全国地产,,,19970130,data/tushare/stock_basic.csv
600792,云煤能源,焦炭加工,焦炭加工,焦炭加工,,,19970123,data/tushare/stock_basic.csv
600793,宜宾纸业,造纸,造纸,造纸,,,19970220,data/tushare/stock_basic.csv
600794,保税科技,仓储物流,仓储物流,仓储物流,,,19970306,data/tushare/stock_basic.csv
600795,国电电力,火力发电,火力发电,火力发电,,,19970318,data/tushare/stock_basic.csv
600796,钱江生化,环境保护,环境保护,环境保护,,,19970408,data/tushare/stock_basic.csv
600797,浙大网新,软件服务,软件服务,软件服务,,,19970418,data/tushare/stock_basic.csv
600798,宁波海运,水运,水运,水运,,,19970423,data/tushare/stock_basic.csv
600800,渤海化学,化工原料,化工原料,化工原料,,,19931206,data/tushare/stock_basic.csv
600801,华新建材,水泥,水泥,水泥,,,19940103,data/tushare/stock_basic.csv
600802,福建水泥,水泥,水泥,水泥,,,19940103,data/tushare/stock_basic.csv
600803,新奥股份,供气供热,供气供热,供气供热,,,19940103,data/tushare/stock_basic.csv
600805,悦达投资,综合类,综合类,综合类,,,19940103,data/tushare/stock_basic.csv
600807,济高发展,医疗保健,医疗保健,医疗保健,,,19940103,data/tushare/stock_basic.csv
600808,马钢股份,普钢,普钢,普钢,,,19940106,data/tushare/stock_basic.csv
600809,山西汾酒,白酒,白酒,白酒,,,19940106,data/tushare/stock_basic.csv
600810,神马股份,化纤,化纤,化纤,,,19940106,data/tushare/stock_basic.csv
600812,华北制药,化学制药,化学制药,化学制药,,,19940114,data/tushare/stock_basic.csv
600814,杭州解百,百货,百货,百货,,,19940114,data/tushare/stock_basic.csv
600815,厦工股份,工程机械,工程机械,工程机械,,,19940128,data/tushare/stock_basic.csv
600816,建元信托,多元金融,多元金融,多元金融,,,19940128,data/tushare/stock_basic.csv
600817,宇通重工,专用机械,专用机械,专用机械,,,19940128,data/tushare/stock_basic.csv
600818,ST中路,文教休闲,文教休闲,文教休闲,,,19940128,data/tushare/stock_basic.csv
600819,耀皮玻璃,玻璃,玻璃,玻璃,,,19940128,data/tushare/stock_basic.csv
600820,隧道股份,建筑工程,建筑工程,建筑工程,,,19940128,data/tushare/stock_basic.csv
600821,金开新能,新型电力,新型电力,新型电力,,,19940128,data/tushare/stock_basic.csv
600822,上海物贸,汽车服务,汽车服务,汽车服务,,,19940204,data/tushare/stock_basic.csv
600824,益民集团,百货,百货,百货,,,19940204,data/tushare/stock_basic.csv
600825,XD新华传,出版业,出版业,出版业,,,19940204,data/tushare/stock_basic.csv
600826,兰生股份,文教休闲,文教休闲,文教休闲,,,19940204,data/tushare/stock_basic.csv
600827,百联股份,超市连锁,超市连锁,超市连锁,,,19940204,data/tushare/stock_basic.csv
600828,茂业商业,百货,百货,百货,,,19940224,data/tushare/stock_basic.csv
600829,人民同泰,医药商业,医药商业,医药商业,,,19940224,data/tushare/stock_basic.csv
600830,香溢融通,多元金融,多元金融,多元金融,,,19940224,data/tushare/stock_basic.csv
600831,广电网络,影视音像,影视音像,影视音像,,,19940224,data/tushare/stock_basic.csv
600833,第一医药,医药商业,医药商业,医药商业,,,19940224,data/tushare/stock_basic.csv
600834,申通地铁,公共交通,公共交通,公共交通,,,19940224,data/tushare/stock_basic.csv
600835,上海机电,运输设备,运输设备,运输设备,,,19940224,data/tushare/stock_basic.csv
600838,上海九百,百货,百货,百货,,,19940224,data/tushare/stock_basic.csv
600839,四川长虹,家用电器,家用电器,家用电器,,,19940311,data/tushare/stock_basic.csv
600841,动力新科,汽车配件,汽车配件,汽车配件,,,19940311,data/tushare/stock_basic.csv
600843,上工申贝,纺织机械,纺织机械,纺织机械,,,19940311,data/tushare/stock_basic.csv
600844,金煤科技,化工原料,化工原料,化工原料,,,19940311,data/tushare/stock_basic.csv
600845,宝信软件,软件服务,软件服务,软件服务,,,19940311,data/tushare/stock_basic.csv
600846,同济科技,建筑工程,建筑工程,建筑工程,,,19940311,data/tushare/stock_basic.csv
600847,万里股份,电气设备,电气设备,电气设备,,,19940324,data/tushare/stock_basic.csv
600848,上海临港,园区开发,园区开发,园区开发,,,19940324,data/tushare/stock_basic.csv
601607,上海医药,医药商业,医药商业,医药商业,,,19940324,data/tushare/stock_basic.csv
600850,电科数字,软件服务,软件服务,软件服务,,,19940324,data/tushare/stock_basic.csv
600851,海欣股份,化学制药,化学制药,化学制药,,,19940404,data/tushare/stock_basic.csv
600853,龙建股份,建筑工程,建筑工程,建筑工程,,,19940404,data/tushare/stock_basic.csv
600854,春兰股份,家用电器,家用电器,家用电器,,,19940425,data/tushare/stock_basic.csv
600855,航天长峰,专用机械,专用机械,专用机械,,,19940425,data/tushare/stock_basic.csv
600857,宁波中百,百货,百货,百货,,,19940425,data/tushare/stock_basic.csv
600858,银座股份,百货,百货,百货,,,19940506,data/tushare/stock_basic.csv
600859,王府井,百货,百货,百货,,,19940506,data/tushare/stock_basic.csv
600860,京城股份,专用机械,专用机械,专用机械,,,19940506,data/tushare/stock_basic.csv
600861,北京人力,文教休闲,文教休闲,文教休闲,,,19940520,data/tushare/stock_basic.csv
600862,中航高科,航空,航空,航空,,,19940520,data/tushare/stock_basic.csv
600863,华能蒙电,火力发电,火力发电,火力发电,,,19940520,data/tushare/stock_basic.csv
600864,哈投股份,证券,证券,证券,,,19940809,data/tushare/stock_basic.csv
600865,百大集团,百货,百货,百货,,,19940809,data/tushare/stock_basic.csv
600866,星湖科技,饲料,饲料,饲料,,,19940818,data/tushare/stock_basic.csv
600867,通化东宝,生物制药,生物制药,生物制药,,,19940824,data/tushare/stock_basic.csv
600868,梅雁吉祥,水力发电,水力发电,水力发电,,,19940912,data/tushare/stock_basic.csv
600869,远东股份,电气设备,电气设备,电气设备,,,19950206,data/tushare/stock_basic.csv
600871,石化油服,石油开采,石油开采,石油开采,,,19950411,data/tushare/stock_basic.csv
600872,中炬高新,食品,食品,食品,,,19950124,data/tushare/stock_basic.csv
600873,梅花生物,食品,食品,食品,,,19950217,data/tushare/stock_basic.csv
600874,创业环保,环境保护,环境保护,环境保护,,,19950630,data/tushare/stock_basic.csv
600875,东方电气,电气设备,电气设备,电气设备,,,19951010,data/tushare/stock_basic.csv
600876,凯盛新能,玻璃,玻璃,玻璃,,,19951031,data/tushare/stock_basic.csv
600877,电科芯片,半导体,半导体,半导体,,,19951013,data/tushare/stock_basic.csv
600879,航天电子,航空,航空,航空,,,19951115,data/tushare/stock_basic.csv
600880,博瑞传播,广告包装,广告包装,广告包装,,,19951115,data/tushare/stock_basic.csv
600881,亚泰集团,综合类,综合类,综合类,,,19951115,data/tushare/stock_basic.csv
600882,妙可蓝多,乳制品,乳制品,乳制品,,,19951206,data/tushare/stock_basic.csv
600883,博闻科技,种植业,种植业,种植业,,,19951208,data/tushare/stock_basic.csv
600884,杉杉股份,电气设备,电气设备,电气设备,,,19960130,data/tushare/stock_basic.csv
600885,宏发股份,电气设备,电气设备,电气设备,,,19960205,data/tushare/stock_basic.csv
600886,国投电力,水力发电,水力发电,水力发电,,,19960118,data/tushare/stock_basic.csv
600887,伊利股份,乳制品,乳制品,乳制品,,,19960312,data/tushare/stock_basic.csv
600888,新疆众和,铝,铝,铝,,,19960215,data/tushare/stock_basic.csv
600889,*ST京化,机械基件,机械基件,机械基件,,,19960308,data/tushare/stock_basic.csv
600892,*ST大晟,互联网,互联网,互联网,,,19960315,data/tushare/stock_basic.csv
600893,航发动力,航空,航空,航空,,,19960408,data/tushare/stock_basic.csv
600894,广日股份,运输设备,运输设备,运输设备,,,19960328,data/tushare/stock_basic.csv
600895,张江高科,园区开发,园区开发,园区开发,,,19960422,data/tushare/stock_basic.csv
600897,厦门空港,机场,机场,机场,,,19960531,data/tushare/stock_basic.csv
600900,长江电力,水力发电,水力发电,水力发电,,,20031118,data/tushare/stock_basic.csv
600960,渤海汽车,汽车配件,汽车配件,汽车配件,,,20040407,data/tushare/stock_basic.csv
600963,岳阳林纸,造纸,造纸,造纸,,,20040525,data/tushare/stock_basic.csv
600966,博汇纸业,造纸,造纸,造纸,,,20040608,data/tushare/stock_basic.csv
600967,内蒙一机,运输设备,运输设备,运输设备,,,20040518,data/tushare/stock_basic.csv
600969,郴电国际,水力发电,水力发电,水力发电,,,20040408,data/tushare/stock_basic.csv
600975,新五丰,农业综合,农业综合,农业综合,,,20040609,data/tushare/stock_basic.csv
600976,健民集团,中成药,中成药,中成药,,,20040419,data/tushare/stock_basic.csv
600980,北矿科技,专用机械,专用机械,专用机械,,,20040512,data/tushare/stock_basic.csv
600985,淮北矿业,煤炭开采,煤炭开采,煤炭开采,,,20040428,data/tushare/stock_basic.csv
600986,浙文互联,互联网,互联网,互联网,,,20040426,data/tushare/stock_basic.csv
600988,赤峰黄金,黄金,黄金,黄金,,,20040414,data/tushare/stock_basic.csv
600990,四创电子,通信设备,通信设备,通信设备,,,20040510,data/tushare/stock_basic.csv
600992,贵绳股份,钢加工,钢加工,钢加工,,,20040514,data/tushare/stock_basic.csv
600993,马应龙,中成药,中成药,中成药,,,20040517,data/tushare/stock_basic.csv
600995,XD南网储,水力发电,水力发电,水力发电,,,20040615,data/tushare/stock_basic.csv
600997,开滦股份,焦炭加工,焦炭加工,焦炭加工,,,20040602,data/tushare/stock_basic.csv
002017,东信和平,通信设备,通信设备,通信设备,,,20040713,data/tushare/stock_basic.csv
002003,伟星股份,服饰,服饰,服饰,,,20040625,data/tushare/stock_basic.csv
002004,华邦健康,农药化肥,农药化肥,农药化肥,,,20040625,data/tushare/stock_basic.csv
002005,ST德豪,家用电器,家用电器,家用电器,,,20040625,data/tushare/stock_basic.csv
002006,精工科技,专用机械,专用机械,专用机械,,,20040625,data/tushare/stock_basic.csv
002007,华兰生物,生物制药,生物制药,生物制药,,,20040625,data/tushare/stock_basic.csv
002008,大族激光,专用机械,专用机械,专用机械,,,20040625,data/tushare/stock_basic.csv
002009,天奇股份,工程机械,工程机械,工程机械,,,20040629,data/tushare/stock_basic.csv
002010,传化智联,仓储物流,仓储物流,仓储物流,,,20040629,data/tushare/stock_basic.csv
002011,盾安环境,家用电器,家用电器,家用电器,,,20040705,data/tushare/stock_basic.csv
002012,凯恩股份,造纸,造纸,造纸,,,20040705,data/tushare/stock_basic.csv
002014,永新股份,塑料,塑料,塑料,,,20040708,data/tushare/stock_basic.csv
002015,协鑫能科,新型电力,新型电力,新型电力,,,20040708,data/tushare/stock_basic.csv
002016,世荣兆业,区域地产,区域地产,区域地产,,,20040708,data/tushare/stock_basic.csv
002019,亿帆医药,化学制药,化学制药,化学制药,,,20040713,data/tushare/stock_basic.csv
002020,京新药业,化学制药,化学制药,化学制药,,,20040715,data/tushare/stock_basic.csv
002021,中捷资源,纺织机械,纺织机械,纺织机械,,,20040715,data/tushare/stock_basic.csv
002022,科华生物,医疗保健,医疗保健,医疗保健,,,20040721,data/tushare/stock_basic.csv
002023,海特高新,航空,航空,航空,,,20040721,data/tushare/stock_basic.csv
002024,ST易购,电器连锁,电器连锁,电器连锁,,,20040721,data/tushare/stock_basic.csv
002025,航天电器,元器件,元器件,元器件,,,20040726,data/tushare/stock_basic.csv
002026,山东威达,机械基件,机械基件,机械基件,,,20040727,data/tushare/stock_basic.csv
002027,分众传媒,广告包装,广告包装,广告包装,,,20040804,data/tushare/stock_basic.csv
002028,思源电气,电气设备,电气设备,电气设备,,,20040805,data/tushare/stock_basic.csv
002029,七匹狼,服饰,服饰,服饰,,,20040806,data/tushare/stock_basic.csv
002030,达安基因,医疗保健,医疗保健,医疗保健,,,20040809,data/tushare/stock_basic.csv
002031,巨轮智能,汽车配件,汽车配件,汽车配件,,,20040816,data/tushare/stock_basic.csv
002032,苏泊尔,家用电器,家用电器,家用电器,,,20040817,data/tushare/stock_basic.csv
002033,丽江股份,旅游景点,旅游景点,旅游景点,,,20040825,data/tushare/stock_basic.csv
002034,旺能环境,环境保护,环境保护,环境保护,,,20040826,data/tushare/stock_basic.csv
002035,华帝股份,家用电器,家用电器,家用电器,,,20040901,data/tushare/stock_basic.csv
002036,联创电子,元器件,元器件,元器件,,,20040903,data/tushare/stock_basic.csv
002037,保利联合,化工原料,化工原料,化工原料,,,20040908,data/tushare/stock_basic.csv
002038,双鹭药业,生物制药,生物制药,生物制药,,,20040909,data/tushare/stock_basic.csv
600022,山东钢铁,普钢,普钢,普钢,,,20040629,data/tushare/stock_basic.csv
600143,金发科技,塑料,塑料,塑料,,,20040623,data/tushare/stock_basic.csv
600482,中国动力,船舶,船舶,船舶,,,20040714,data/tushare/stock_basic.csv
600961,株冶集团,铅锌,铅锌,铅锌,,,20040830,data/tushare/stock_basic.csv
600962,国投中鲁,软饮料,软饮料,软饮料,,,20040622,data/tushare/stock_basic.csv
600965,*ST福成,农业综合,农业综合,农业综合,,,20040713,data/tushare/stock_basic.csv
600971,恒源煤电,煤炭开采,煤炭开采,煤炭开采,,,20040817,data/tushare/stock_basic.csv
600973,宝胜股份,电气设备,电气设备,电气设备,,,20040802,data/tushare/stock_basic.csv
600979,广安爱众,水力发电,水力发电,水力发电,,,20040906,data/tushare/stock_basic.csv
600981,苏豪汇鸿,商贸代理,商贸代理,商贸代理,,,20040630,data/tushare/stock_basic.csv
600982,宁波能源,供气供热,供气供热,供气供热,,,20040706,data/tushare/stock_basic.csv
600983,惠而浦,家用电器,家用电器,家用电器,,,20040727,data/tushare/stock_basic.csv
600984,建设机械,工程机械,工程机械,工程机械,,,20040707,data/tushare/stock_basic.csv
600987,航民股份,纺织,纺织,纺织,,,20040809,data/tushare/stock_basic.csv
600027,华电国际,火力发电,火力发电,火力发电,,,20050203,data/tushare/stock_basic.csv
002039,黔源电力,水力发电,水力发电,水力发电,,,20050303,data/tushare/stock_basic.csv
002040,南京港,港口,港口,港口,,,20050325,data/tushare/stock_basic.csv
600970,中材国际,建筑工程,建筑工程,建筑工程,,,20050412,data/tushare/stock_basic.csv
002041,登海种业,种植业,种植业,种植业,,,20050418,data/tushare/stock_basic.csv
002042,华孚时尚,纺织,纺织,纺织,,,20050427,data/tushare/stock_basic.csv
002043,兔宝宝,其他建材,其他建材,其他建材,,,20050510,data/tushare/stock_basic.csv
002044,美年健康,医疗保健,医疗保健,医疗保健,,,20050518,data/tushare/stock_basic.csv
002045,国光电器,元器件,元器件,元器件,,,20050523,data/tushare/stock_basic.csv
002046,国机精工,机械基件,机械基件,机械基件,,,20050526,data/tushare/stock_basic.csv
002047,宝鹰股份,装修装饰,装修装饰,装修装饰,,,20050531,data/tushare/stock_basic.csv
002048,宁波华翔,汽车配件,汽车配件,汽车配件,,,20050603,data/tushare/stock_basic.csv
002049,紫光国微,半导体,半导体,半导体,,,20050606,data/tushare/stock_basic.csv
002050,三花智控,家用电器,家用电器,家用电器,,,20050607,data/tushare/stock_basic.csv
300150,世纪瑞尔,软件服务,软件服务,软件服务,,,20101222,data/tushare/stock_basic.csv
002051,中工国际,建筑工程,建筑工程,建筑工程,,,20060619,data/tushare/stock_basic.csv
002052,同洲电子,家用电器,家用电器,家用电器,,,20060627,data/tushare/stock_basic.csv
002053,云南能投,新型电力,新型电力,新型电力,,,20060627,data/tushare/stock_basic.csv
601001,晋控煤业,煤炭开采,煤炭开采,煤炭开采,,,20060623,data/tushare/stock_basic.csv
601988,中国银行,银行,银行,银行,,,20060705,data/tushare/stock_basic.csv
002054,德美化工,染料涂料,染料涂料,染料涂料,,,20060725,data/tushare/stock_basic.csv
002055,ST得润,元器件,元器件,元器件,,,20060725,data/tushare/stock_basic.csv
002056,横店东磁,电气设备,电气设备,电气设备,,,20060802,data/tushare/stock_basic.csv
600048,保利发展,全国地产,全国地产,全国地产,,,20060731,data/tushare/stock_basic.csv
002057,中钢天源,矿物制品,矿物制品,矿物制品,,,20060802,data/tushare/stock_basic.csv
002058,*ST威尔,电气设备,电气设备,电气设备,,,20060802,data/tushare/stock_basic.csv
002059,云南旅游,旅游景点,旅游景点,旅游景点,,,20060810,data/tushare/stock_basic.csv
601006,大秦铁路,铁路,铁路,铁路,,,20060801,data/tushare/stock_basic.csv
002060,广东建工,建筑工程,建筑工程,建筑工程,,,20060810,data/tushare/stock_basic.csv
002061,浙江交科,建筑工程,建筑工程,建筑工程,,,20060816,data/tushare/stock_basic.csv
002062,宏润建设,建筑工程,建筑工程,建筑工程,,,20060816,data/tushare/stock_basic.csv
002063,远光软件,软件服务,软件服务,软件服务,,,20060823,data/tushare/stock_basic.csv
002064,华峰化学,化纤,化纤,化纤,,,20060823,data/tushare/stock_basic.csv
002065,东华软件,软件服务,软件服务,软件服务,,,20060823,data/tushare/stock_basic.csv
002066,瑞泰科技,其他建材,其他建材,其他建材,,,20060823,data/tushare/stock_basic.csv
601111,中国国航,空运,空运,空运,,,20060818,data/tushare/stock_basic.csv
002067,景兴纸业,造纸,造纸,造纸,,,20060915,data/tushare/stock_basic.csv
002068,黑猫股份,化工原料,化工原料,化工原料,,,20060915,data/tushare/stock_basic.csv
300016,北陆药业,化学制药,化学制药,化学制药,,,20091030,data/tushare/stock_basic.csv
300271,华宇软件,软件服务,软件服务,软件服务,,,20111026,data/tushare/stock_basic.csv
601699,潞安环能,煤炭开采,煤炭开采,煤炭开采,,,20060922,data/tushare/stock_basic.csv
002069,獐子岛,渔业,渔业,渔业,,,20060928,data/tushare/stock_basic.csv
002279,久其软件,软件服务,软件服务,软件服务,,,20090811,data/tushare/stock_basic.csv
002072,凯瑞德,商贸代理,商贸代理,商贸代理,,,20061018,data/tushare/stock_basic.csv
601588,北辰实业,区域地产,区域地产,区域地产,,,20061016,data/tushare/stock_basic.csv
002073,软控股份,专用机械,专用机械,专用机械,,,20061018,data/tushare/stock_basic.csv
600017,日照港,港口,港口,港口,,,20061017,data/tushare/stock_basic.csv
